,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,age,city,country,from_id,id,miss,sex,text
2084,2084,513.0,,20,Казань,Россия,95800915.0,1543231.0,из Италии,1,Парни из Италии геи?! 😳
2085,2085,703.0,,None,Paderborn,Германия,3532771.0,1544082.0,из Сан-Марино,1,А мне кстати малыши из Сан-Марино понравились😆
2086,2086,750.0,,None,Ставрополь,Россия,261427589.0,1544274.0,Из Бельгии,1,"Из Бельгии зацепил очень, песня не такая, как все, свежая, современная, не то, что этот Стас Михайлов и Меладзе из Черногории.Да и сам Лоик красивый очень..."
2087,2087,782.0,,None,None,None,1722587.0,1544388.0,из Латвии,1,"[id261427589|Илона], у девочки из Латвии"
2088,2088,810.0,,23,None,Россия,45909842.0,1544578.0,из Азербайджана,1,"[id95949961|Августин], Вы упрекаете девушку в том, что она поддерживает свою страну и в то же время приводите в пример Азербайджан. Как я поняла в из Азербайджана?"
2089,2089,818.0,,None,Москва,Россия,95949961.0,1544624.0,из Азербайджана,2,"[id45909842|Аня], нет, ты не правильно поняла. Во-первых ты дала понять, что раз уж ты поддерживаешь свою страну , то значит ты даешь ложную информацию,что твоя землячка лучше, хотя наглая чушь. Во-вторых да,я из Азербайджана, точнее я Азербайджанец из России, но даже не смотря на это я всегда голосовал (смс способом) лишь за те сраны, которые меня и в правду со всех сторон зацепили. К ппримеру в 2012 я голосвал за Бурановских Бабушек. Так что давайте не будем разводить патриотических сопель"
2090,2090,820.0,,None,Баку,Азербайджан,54789851.0,1544641.0,из Турции,1,"[id247318402|Sabina], дум тек тек .пела же хадисе из Турции"
2091,2091,834.0,,None,Брянск,Россия,283836654.0,1544706.0,из Словении,1,"я не думала ,что дует из Словении женаты!Ого"
2092,2092,972.0,,None,None,None,143910874.0,1545801.0,из швейцарии,2,"самая красивая певица и самая лучшая песня, она больше остальных заслужила победы, жаль не с мог проголосавать, так как сам из швейцарии((❤️🇨🇭🇨🇭🇨🇭🇨🇭"
2093,2093,1157.0,,None,Bogotá,Колумбия,4023758.0,1550661.0,из Черногории,1,"[id90395720|Katrin], если ты про Израиль, то вообще не в тему )единственная заводная песня из всех )а Швейцарию даже не помню что они там пели...я не считаю что у эстонца этого хороший голос, извини конечно, но там многие поют ЗНАЧИТЕЛЬНО лучше чем он...даже дедуля из Черногории например - как хорошо спел,не придраться...но этот как то прям совсем не постарался"
2094,2094,1167.0,,None,Stockholm,Швеция,254451700.0,1551204.0,из чехии,2,"У мужика из чехии сильный голос, жаль не прошли, И еще жалко Исландию, Швецарию и Беларусь."
2095,2095,42.0,,None,None,Израиль,52539541.0,1541144.0,из чехии,1,"я разочарована, самыми лучшими были из чехии и не прошли 😡"
2096,2096,139.0,,None,Санкт-Петербург,Россия,92899498.0,1541385.0,из Литвы,2,"Ахха, безголосые из Литвы прошли, а Чехия нет. Аххха"
2097,2097,203.0,,None,Москва,Россия,99241342.0,1541570.0,ИЗ ИСЛАНДИИ,2,"КАК МОЖНО БЫЛО СЛИТЬ МАШУ ИЗ ИСЛАНДИИ!!!????
ГОВНЯСТЫЙ КИПР, СКУЧНЕЙШАЯ ЧЕРНОГОРИЯ ПРОШЛА, А ИСЛАНДИЯ НЕТ!? ЭТО СЛИВ СЛИВОВ 😡😡😡"
2098,2098,368.0,,26,Москва,Россия,9564202.0,1542243.0,из Швейцарии,2,"Мелани из Швейцарии была на много лучше, чем большинство из выбранных в финал!"
2099,2099,439.0,,None,None,None,277251142.0,1542526.0,ИЗ ЛИТВЫ,2,"ХВАТИТ ГНАТЬ НА КИПР, УЕБКИ!
ЛУЧШЕ БЫ ВМЕСТО ЭТИХ БЕЗДАРНЫХ ИЗ ЛИТВЫ, ЧЕХИЯ ПРОШЛА!! 😩"
2100,2100,533.0,,None,Баку,Азербайджан,190972115.0,1542887.0,из Черногории,1,"Дико обидно за Беларусь в первом полуфинале и за Чехию, Мальту и Сан-Марино во втором. До сих пор в голове не укладывается, как пропустили этого, извиняюсь, уёбу из Черногории"
2101,2101,571.0,,20,Минск,Беларусь,108877488.0,1543040.0,из Норвегии,1,"[id200025656|Марк], на эту рыженькую,кудрявенькую  девушку из Норвегии невозможно не обратить внимания:)"
2102,2102,599.0,,None,None,None,15896688.0,1543144.0,из Азербайджана,2,Ребята из Азербайджана) не читайте эти гневные коменты )) у вас замечательный представитель)) и интересная страна) удачи вам в финале)))
2103,2103,709.0,,None,Дагестанские Огни,Россия,14256085.0,1543525.0,из чехии,2,где брутал из чехии? и исландская дива
2104,2104,1330.0,,None,None,Россия,201198778.0,1548911.0,из Азербайджана,1,"[id253310378|Svetlana], господи , ты серьезно ? У тебя в реальной жизни нет ни одного друга из Азербайджана ? И ПОЧЕМУ ЖЕ ? из-за войны. Что за бред. Надо выбирать друзей , смотря на его характер , а не на нацию."
2105,2105,225.0,,27,Москва,Россия,141013238.0,1543502.0,из Чехии,1,Как по мне в дуэте из Чехии тетка была лишней!Ему нужно было петь одному и возможно было бы больше шансов на победу!
2106,2106,231.0,,25,None,Россия,219106224.0,1543888.0,из Швейцарии,1,"Прикольные ребята, веселая песня. 
Еще понравилась песня из Швейцарии, жаль не вошла в финал."
2107,2107,62.0,,23,Санкт-Петербург,Россия,9622828.0,1541430.0,из Азербайджана,1,Как я волновалась за нее и парня из Азербайджана 😌
2108,2108,101.0,,None,Минск,Беларусь,152309836.0,1543072.0,из Беларуси,1,"Пусть я из Беларуси, но я ОЧЕНЬ ПЕРЕЖИВАЛА за неё и верила в неё!!😊Соседи, как никак)))"
2109,2109,72.0,,None,None,None,135929270.0,1542618.0,из Чехии,1,"нееееет! я так хотела, чтобы вместо него прошёл дуэт из Чехии!!!! они лучше всех выступили!"
2110,2110,89.0,,27,Самара,Россия,33089442.0,1543238.0,из Бельгии,1,"Мои фавориты: Швеция, Италия, Бельгия, Литва))
У Швеции номер так и тянется на первое место и песней уже всех заразили))
Но лично меня чем-то  Локи зацепил из Бельгии..."
2111,2111,65.0,,17,Вараш / Кузнецовск,Украина,136258061.0,1542986.0,из Литвы,1,"[id8561708|Monique], ты из Литвы? Да, конечно, это все неприятно читать про выступление своей страны. Но, не надо говорить, что все пишут ""говно, дно"". Есть же и адекватные люди"
2112,2112,102.0,,17,Санкт-Петербург,Россия,267150937.0,1544470.0,из Израиля,2,"[id134109262|Даниил], Место Чехии заняла эта пошлятская песня из Израиля."
2113,2113,354.0,,None,Дербент,Россия,170816199.0,1539837.0,из Израиля,1,парню из Израиля 16 лет... и моим одноклассникам 16 лет...😐
2114,2114,448.0,,24,Москва,Россия,157388051.0,1540011.0,из Исландии,2,"а, еще девушка из Исландии понравилась. надеюсь, ей тоже дадут шанс."
2115,2115,487.0,,22,Тольятти,Россия,177641804.0,1540098.0,из Швеции,1,Не понимаю чем парень из Швеции всем так интересен )
2116,2116,128.0,,None,Klaipėda,Литва,148952823.0,2199366.0,из Литвы,1,"Стыдно пздц... (прост сама из Литвы)

Очень надеялась что ее выберут⬇⬇
Ей вроде 16 лет,песня топ и сама поет хорошо"
2117,2117,230.0,,None,Саки,Украина,98008121.0,2189415.0,из Беларуси,2,"[id48858214|Александр], у меня как у ""украинского националиста и бандеровца"" взорвался мозг после просмотра твоего репортажа в комментарии из Постскриптума. То есть Евровидение 9-го мая это издевательство, но россия туда (в это самое издевательство) из года в год едит и из года в год закатывает истерики акцентируя на это внимание своего общества для которых 9 мая святой праздник, а Евровидение издевательство? Далее ""Джамала выиграла Евровидение с песней про россию страну-агрессор"". Скинь плиз фрагмент текста песни Джамалы, где звучит ""антироссийский текст"" или какое либо другое упоминание про Россию. Очень интересно. Или это подсознательно на воре шапка горит? Далее ""в Киеве побили туристов из Беларуси за русский язык"". Ну автору сего бреда советую посмотреть в интернете атмосферу в Минске и Киеве на матчах Украина - Беларусь между двумя соседскими странами. Это больше, чем футбол. Вообщем счастливо провести ""свое"" Евровидение с Йоськой в главной роли!"
2118,2118,361.0,,None,None,None,416483414.0,2207837.0,из Турции,2,Кто вступает из Турции? Есть официальное видео?
2119,2119,135.0,,20,None,None,302076555.0,2188554.0,из Бельгии,2,"[id406296146|Святослав], Blanche из Бельгии"
2120,2120,365.0,,None,Москва,Россия,231881814.0,2213422.0,из Черногории,2,"В Финляндии и Австрии фрики кончились, так давайте поставлять из Черногории? Хоть один год без фриков будет?"
2121,2121,156.0,,None,None,Россия,321682162.0,2188764.0,из Бельгии,2,"Хм...Их бы голосами с Бланш из Бельгии поменять😅 Тогда картина была бы правильнее))) У нее слишком низкий, у него слишком высокий))"
2122,2122,131.0,,None,Саки,Украина,98008121.0,2188002.0,из России,2,"[id301935593|Аня], напомнить вам, как поступали представители Латвии с конкурсантом из России на Евровидении 2003. И отношение Латвии и России были далеко не те, которые сейчас имеют Украина и Россия."
2123,2123,278.0,,37,Новороссийск,Россия,288921014.0,2187485.0,из италии,2,Намного лучше обезьян из италии👌
2124,2124,295.0,,None,Ижевск,Россия,201092482.0,2187524.0,из германии,1,"[id378152091|Камиль], а ниче что я из германии?))0"
2125,2125,88.0,,22,Ташкент,Узбекистан,369175404.0,2186923.0,из Польши,1,"тухлое евро, выделю только 2 песни из Польши и Кипра, ну ещё не много понравились Греция и Италия, остальное просто шлак, очень большие надежды у меня на Швецию, Россию и Азербайджан, думаю они устроят жару, и спасут это тухлое евро, а если и нет то вообще смотреть не буду, посмотрю только Польшу и Кипр, и дропну, кстати Россия вполне может победить на Евро, политики специально могут отдать победу России, якобы что политики нет на Евро, и усложнить России задачу, если выиграет Россия, у них будет чм мира по футболу в 2018 году, так ещё и Евровидение, это логично"
2126,2126,297.0,,22,Санкт-Петербург,Россия,105977642.0,2186767.0,из Киева,1,"[id290115002|Кирилл], запрещена. Может скажете, что на Украине хорошо относятся к людям, говорящим на русском? Агада, моя подруга из Киева очень бы посмеялась, если бы не боялась говорить правду.  Я не смотрю не Россию 24 , не Украину 46; я читаю новости изданий всех стран, на чем делаю свой вывод. Телевизор я смотрела наверное года 4 назад последний раз. Поэтому если хотите в этом меня упрекнуть - у вас с головой не ОК. Я говорю то, что мне говорят украинцы. У меня есть 10 примеров уничтоженных и убитых судеб, которые благодарят Россию за то, что она не изгнала их к чертям, а дала возможность жить и работать. И даже подруга, живущая в Киеве, расстроена, и очень сильно. Портят отношения с Россией? Да пожалуйста. Только когда те страны, которые это все и затеяли, поймут, что Украина им нахой не нужна и выкинут ее за борт, пускай к России даже не приходит."
2127,2127,315.0,,22,Санкт-Петербург,Россия,105977642.0,2186819.0,из России,1,"[id290115002|Кирилл], чего? Вы вообще из России или Украины? Я всегда на людях высказываю нейтралитет, и чето меня никто не убил и не побил за это.  Меня никто и никогда не гнобил за мою позицию. Нигде. Мне дало мое государство то, в чем я нуждалась. Она дала мне возможность видеть. И я люблю свою страну. 
Опять же отступлю. Да, в Украине нет свободы слова. Ибо моя подруга, которая из-за боевых действий (которые не Россия начала) была вынуждена переехать в Киев. Ей плохо, потому что она не может сказать слово против. Она не может высказать свою позицию. Ей не дают говорить на русском языке, считая это преступлением. Вы считаете ЭТО свободой слова?!"
2128,2128,319.0,,None,None,Россия,290115002.0,2186837.0,из России,2,"[id105977642|Анастасия], я из России, но не настолько патриотичен как бомбящие бабки в Одноклассниках. Государство дало вам то, в чем вы нуждаетесь? Коррупция вам дала, то в чём вы нуждаетесь? Я еще раз повторю, и на Украине и в России уровень жизни ОДИНАКОВЫЙ. У нас коррупция высокая, нет чёткого разделения классов, одни живут лучше чем другие. На Украине: дефолт, газа нет, майданы, война с ДНР и ЛНР, но однако же вы утверждаете что в России есть свобода слова, а на Украине нет. В России она также ограничена, но есть, и на Украине она тоже есть, только её удерживают СМИ, но я не поверю что к вашей подруге будут из-за её слов стучаться в двери бойцы ""Азова"" с АК-47 на перевес."
2129,2129,322.0,,None,Винница,Украина,150947715.0,2186844.0,из Украины,1,"[id105977642|Анастасия], если вы берете себе в пример несколько неадекватных человек из Украины и считаете всех такими - это ваши проблемы. Я живу в городе, который очень близко к столице и поэтому часто там бываю. Ни разу не видела, что бы кто-то имел что-либо против русскоговорящих."
2130,2130,4.0,,31,Казань,Россия,213165688.0,2184769.0,из финляндии,2,Смесь Тони-лунатика из бразильского сериала и даунят из финляндии. Трэш и разачарование...
2131,2131,40.0,,None,Москва,Россия,219817433.0,2182729.0,из Австралии,2,"[id146412729|Guide], дада, и участники из Австралии тоже плагиатят Сию, так как они тоже из Австралии!"
2132,2132,136.0,,None,Санкт-Петербург,Россия,145610469.0,2214344.0,из Нидерландов,2,"Невероятно. Как всегда самые лучшие заявки из Нидерландов, Бельгии, Дании + Ирландия и Австралия в этом году ❤"
2133,2133,98.0,,27,Саров,Россия,246118080.0,2185040.0,из Ирландии,2,"Жаль,что никто её не вспомнил)Мне очень нравится эта песня,победившая с огромным отрывом.
А так мне нрав.многие ретро песни Евровидения:Логан,Клифф Ричард,Дана из Ирландии,Сикрет Гарден,АББА естественно,Франс Гал,Модуньо с Воларе,Киссес фо ми...))"
2134,2134,20.0,,None,None,Россия,349163230.0,2178419.0,из Дании,2,"Хороши девчонки из Дании и Франции, очень даже хороши. Италия, Кипр, Словения - неплохо. Испания - безнадежное дно."
2135,2135,25.0,,None,Rīga,Латвия,231816310.0,2178424.0,из Латвии,2,"Не люблю Украину на Евро. Всегда такие песни были не очень, в этом году Женя, автор многих популярным песен. Возьмем тот же ""Киев днём и ночью"", он написал саундтрек для их реалити. Молодец. Ну я живу в Латвии для меня разумеется самая крутая песня конечно из Латвии. Здесь это пропустим. Молдова ни чего такая, оригинально придумано с саксофоном, на них будет интересно поглядеть в финале. Италия, ну это совсем другое дело, порой мне кажется что я та горилла, практически так же танцую😅. Венгрия сразу не понравилась, прислушался вроде нормально, ребят ну если он ""воет"", вам это на руку. Минус один претиндент в финал. Но если честно, заметьте в финал идут не только сильно вокальные певцы, но и те которые сильно запомнились залу и жюри, возьмем ту же Венгрию, да вокал может не очень, но оригинально и запоминающе. Поэтому удивлять надо не только вокалом но и танцем, дикорациями и возможно даже не много наглеть на сцене чтоб быть запоминающимся на сцене, а не вышел на сцене по прыгал, по скакал, еще и в нотах с фальшивил, а потом удивление на всю страну почему ""почему они в финале, а мы не прошли""."
2136,2136,143.0,,26,Тула,Россия,111264941.0,2178612.0,из Минска,2,Доброй ночи! Есть из Минска кто не спящий?))
2137,2137,36.0,,None,None,Россия,301215499.0,2177682.0,из Сан-Марино,2,Дешевый вброс про какого-то старика из Сан-Марино и с песней про Крым. Умнее ничего не могли придумать?!
2138,2138,18.0,,18,None,Россия,166534168.0,2259094.0,из Хорватии,2,почему я ору с толстечка из Хорватии?!....)
2139,2139,16.0,,None,Минск,Беларусь,338308238.0,2258587.0,из Беларуси,2,"Дуэт из Беларуси прям горит своим выступлением, артисты взаимодействуют друг с другом, тут ситуация противоположна. 
Потеряны не в Вероне, а потеряны на сцене."
2140,2140,9.0,,None,Краснодар,Россия,326341203.0,2258417.0,из Литвы,1,А вот и наркомания из Литвы под*ехала 😃.
2141,2141,17.0,,24,Киев,Украина,19022908.0,2258382.0,из Украины,2,"насколько мне известно, то номером и костюмами полностью занималась команда из Украины"
2142,2142,73.0,,25,Тамбов,Россия,379402357.0,2259552.0,из России,2,Точнее из России можно будет голосовать?
2143,2143,9.0,,None,Калининград,Россия,28374877.0,2258194.0,из Австрии,1,"Смахивает на Зои из Австрии, 2016 год"
2144,2144,11.0,,None,Донецк,Украина,153107553.0,2258198.0,из Австрии,1,"[id28374877|Валерия], и на Натана из Австрии)))"
2145,2145,31.0,,None,None,None,238852343.0,2259110.0,из Австралии,1,"Это два в одном.
И Джамала и та баба из Австралии,в шикарном платье."
2146,2146,42.0,,115,Москва,Россия,195287535.0,2258052.0,из Турции,2,"[id95182967|Александр], он еврей из Турции"
2147,2147,86.0,,None,Москва,Россия,63896234.0,2257344.0,из России,1,Можно как-то проголосовать из России?
2148,2148,156.0,,None,Черкассы,Украина,87226435.0,2257972.0,из Киева,2,"[id16907553|Valeria], Россия не учавствует, потому что выбрали представителя от РФ девушку инвалида 1 группы на коляске, противоречущую всем нормам и правилам Евроконкурса, плюс которая была в окупированном Крыму в 2015 г, нарушив государственную границу Украины, ей запрещен вьезд в страну на 3 года, Россия это знала и подставила ее показушно для разжигания вражды и повод не транслировать по телевидению конкрс Евровидения 2017 из Киева якобы в знак протеста.
Хотя Киев транслировал Евровидение, которое проходило когда то в Москве."
2149,2149,30.0,,None,None,None,257739674.0,2256720.0,из России,2,"[id406296146|Святослав], я не из России, и никогда не учил русский"
2150,2150,22.0,,None,Москва,Россия,153356215.0,2256616.0,из Дании,2,"Как будто продолжается тема Лайтхаусов из Дании 2016, только в женском обличии..."
2151,2151,32.0,,None,Гродно,Беларусь,50290426.0,2256279.0,из Эстонии,1,"[id311141767|Namina], и пару лет назад из Эстонии была девушка!"
2152,2152,37.0,,39,Саратов,Россия,223273348.0,2256326.0,из Македонии,2,А она точно из Македонии? В Македонии кириллица а не латиница
2153,2153,46.0,,None,Краснодар,Россия,166363398.0,2257369.0,из испании,2,мне нра а еще пацанчик из испании
2154,2154,22.0,,None,Братск,Россия,64610856.0,2256090.0,из Швеции,1,"Наблюдается тенденция делать на Евровидении номера с стиле победителей прошлого года. После конкурса с победителем из Швеции и занявшей второе место Гагариной, активно использовавших экран и видеографику многие участники в прошлом году тоже сделали акцент на этом и победительница Джамала в том числе (она стояла на сцене без движения, как Полина Гагарина, в окружении рисующих лучей. Швед-то пританцовывал). Посмотрим, будут ли в этом году конкурсанты статичны, как Джамала или сделают свое выступление динамичным, сложным и зрелищным, как у занявшего 3 место (а по голосам зрителей -1) Сергея Лазарева или прекрасной представительницы Австралии (2 место)."
2155,2155,28.0,,None,Братск,Россия,64610856.0,2256101.0,из Азербайджана,1,"[id326805995|Vøva], дописала австралийку, чтоб не упрекнули в тенденциозности.)) Согласна, у нее номер без динамизма, но идея с кубом интересная, хотя куб уже использовал несколько лет назад участник из Азербайджана, занявший 2 место."
2156,2156,88.0,,None,Минск,Беларусь,214209138.0,2255961.0,из Израиля,1,"Вот тут подняли вопрос о людях нетрадиционной ориентации. Ребят, выгляньте в окно, взгляните на календарь: сейчас 21 век. Этим уже никого не удивишь, во-первых, а во-вторых, что в этом такого? Это естественно, как то, что мы ходим. Одни предпочитают противоположный пол, другие свой. Между прочим, эти же самые пары, в большинстве случаев, берут детей из роддома, которых обычные пары просто взяли и сдали за ненадобностью. И не надо говорить, что это - психическое отклонение, болезнь и что это ненормально. Нет, это нормально. В вашей любимой России тоже есть геи, что бы вы знали. И я уверена, что им очень некомфортно живется в стране, где их могут избить и оскорбить за то, кем они являются. 
А что насчёт пропаганды, так это не пропаганда вовсе. Все имеют равные права, а это песенный конкурс, так что судить надо песню, а не человека. В прошлом году участник из Израиля тоже был геем и что? Я лично скандалов не помню. Другое дело, как человек себя ведёт. Но с чего вы взяли, что Славко - гей? У многих звёзд есть образ, которого они придерживаются. Это ещё не повод. Хотя, в некоторых случаях и совпадает. Но я не вижу в этом ничего страшного или странного. И, тем более, в Евровидении участвуют по большей части те страны, в которых такие отношения приветствуются. Собственно, чего вы ожидали? В ЛГБТ сообществе тоже есть талантливые люди. А если вам неприятно смотреть, как Евровидение совращает людей и пропагандирует геев и прочих, то не смотрите. А то вдруг тоже заинтересуетесь😂"
2157,2157,94.0,,15,Стрелки,Украина,221723117.0,2255972.0,из Черногории,2,"[id24582072|Алексей], но мы говорим об одном гомосексуалисте из Черногории на Евровидении"
2158,2158,42.0,,26,Москва,Россия,10357948.0,2255443.0,из Армении,2,"[id145897659|Евгений], просто в группе сидит много участников из Армении, Латвии и Молдовы, оттуда и результаты =)"
2159,2159,138.0,,None,Тбилиси,Грузия,348266478.0,2256112.0,из Украины,1,"[id28360501|Алексей], а до Евровидения там песен и плясок не было? Людям теперь в глубокий траур впасть и перестать радоваться жизни? Нет, конечно! 
Ах,Вы ж из Украины сам. Так что не в трауре? Почему в интернете сидите?
Поймите же, что жизнь продолжается несмотря ни на что"
2160,2160,1.0,,None,None,None,32340514.0,2264634.0,из Италии,2,"Сейчас рано кого-то ставить явным фаворитом . Хотя 5 наверное будет из Италии , Франции, Австрии, Швеции и Венгрии .И на репетициях скорее 70% не показано того что будет в самом выступлении. И еще будут темные лошадки .
п.с. Надеюсь Женя уже поговорил с бэк-вокалисткой ))"
2161,2161,4.0,,None,None,Россия,23155825.0,2264691.0,из Италии,2,"[id32340514|Юра], Австрия??
Я полагаю топ 5 будет из Италии, Бельгии, Швеции, Болгарии и надеюсь Эстонии"
2162,2162,0.0,,None,Житомир,Украина,65439771.0,2264044.0,из Италии,2,"Конечно же Франческо из Италии был на высоте и супер-открытие дня - это Люси из Великобритании, это очень серьезная заявка на топ-10! 🔥

Вообще считаю, что в этом году БИГ-5 самая сильная за последние 5 лет."
2163,2163,9.0,,None,Nice,Франция,162872948.0,2264060.0,Из Украины,2,"Великобритания 
Из Украины"
2164,2164,23.0,,None,Львов,Украина,318142759.0,2264084.0,из Украины,2,"O.Torvald
Вы так обливаете грязью человека, хоть и не понимаете на сколько это сложно. Мне реально стыдно за людей из Украины, которые вместо поддержать человека, его гонбят.. Женя держись! Мы с тобой!
#O.Torvald2017
#ZhenyaGalych
#Eurovision2017"
2165,2165,55.0,,None,London,Великобритания,122339498.0,2264148.0,из Англии,2,"Франция! Ток двигаться надо не как буратино. Люся из Англии молоток, благодаря номеру. Украина - стыд. Немка - who? Испания - неожиданный ФЛОП. Италия - перестал любить пиццу((("
2166,2166,114.0,,None,London,Великобритания,122339498.0,2264281.0,из России,2,"[id375436978|Mark], а я не из России)))))"
2167,2167,45.0,,None,Одесса,Украина,70105790.0,2263239.0,из Швеции,2,"[id343462959|Максим], у каждого разный музыкальный вкус. Я оцениваю не то, плагиат или нет, много победителей Евровидения выигрывали, делая похожие песни на более известные, тот же Монс из Швеции. Явного лидера для меня нет, к сожалению."
2168,2168,5.0,,None,Москва,Россия,194499898.0,2261999.0,из России,1,"Приснилось сегодня что Беларусь вышла в финал, хотя я из России😂"
2169,2169,145.0,,17,None,None,416136911.0,2264153.0,из Нидерландов,1,У неё самый в месте с девченками из Нидерландов самый Лучший лайв у них реально голоса и талант для Евровидения а про остальных я промолчу
2170,2170,24.0,,None,Алматы,Казахстан,274333579.0,2262555.0,из Молдовы,1,"[id231560860|Мадина], Молдова одна из бывших стран СССР, естественно они знают русский язык. Дан Балан и Arsenium (который с Сати поет песню до рассвета) тоже из Молдовы"
2171,2171,110.0,,None,Dublin,Ирландия,256305366.0,2264259.0,из Португалии,2,Куда делся Сальвадор Собрал из Португалии? Что ещё за Лаура Собрал... ? 😶
2172,2172,55.0,,None,Курск,Россия,244232098.0,2260160.0,из Ирландии,2,"Жееесть... Вот вам и второе место многих топов... Песня из тёмной и атмосферной стала просто никакой. Что с голосом, почему за неё поёт Брендан из Ирландии?"
2173,2173,97.0,,None,Минск,Беларусь,214209138.0,2260251.0,из Австралии,1,"[id186030635|Alen], почему-то такой же 17-летний подросток Исайя из Австралии спел хорошо, несмотря на то, что ему ещё трудно привыкнуть к разнице во времени. Почему-то такой же 17-летний подросток Кристиан из Болгарии выступил на первой репетиции тоже неплохо. Может, просто не стоило отправлять участницу, у которой начнётся стресс перед огромным залом с людьми"
2174,2174,6.0,,None,Москва,Россия,194499898.0,2259283.0,из России,1,"Подскажите пожалуйста, кто в курсе..онлайн из России только на ютубе можно смотреть? И, ещё..комментаторы в Беларуси будут на Белорусском комментировать? Спасибо🙂"
2175,2175,128.0,,None,Симферополь,Украина,178194695.0,2231257.0,из Киева,2,"[id218753822|Анатолій], Вот поэтому Путин и послал Самойлову, чтобы ватнички не увидели украинские сараи. Но эту фишку придумали грузины. Они поставили перед собой задачу ни в коем случае не поехать на Евровидение 2009 в Москве, так как нефиг ездить на Евровидение в страну-оккупанта. Для этого они специально придумали песню про путина. Когда им предложили заменить слова или песню, то они наотрез отказались. Их не пустили, цель достигнута. Путину или Суркову или Эрнсту понравилась эта идея и они решили опробовать её на Евровидении 2017. Послать заведомо невъездную участницу. Её не пустят и цель будет достигнута. Но вы спросите, а зачем? Всё очень просто: Чтобы не допустить трансляцию из Киева. Ну не может страна, которой больше нет успешно провести Евровидение. Если ватнички увидят успешное проведение, у них произойдёт когнитивный диссонанс.Тех хомячков, которые посмотрят по интернету в расчет не берут. Главный лохокторат сидит у зомбоящиков."
2176,2176,23.0,,None,Минск,Беларусь,214209138.0,2231062.0,из Дании,1,"Если победит он, Бланш или  Аня( вроде так?) из Дании, то я Евровидение вообще смотреть не буду🤗"
2177,2177,39.0,,22,Жлобин,Беларусь,96011667.0,2230937.0,из Польши,2,"Если я б не знал всех участников и от какой они страны, то я бы подумал что Люси не из Британии, а из Польши))

Ps - у неё случаем нет польских корней?))😂😂😂😂"
2178,2178,42.0,,23,None,None,85661510.0,2230941.0,из Киева,1,"Европейский вещательный союз (EBU) не подтвердил перенос песенного конкурса «Евровидение» из Киева в Берлин, говорится в официальном комментарии союза. 
«Конкурс «Евровидение» пройдёт в Киеве», — сообщили в EBU."
2179,2179,70.0,,None,Ижевск,Россия,201092482.0,2230988.0,из Болгарии,1,"[id11093795|Дина], мама казашка, папа из Болгарии, живет и учится всю жизнь в России, говорит на русском, музыкальную карьеру в России начал, почему нельзя считать его русским?"
2180,2180,79.0,,None,Львов,Украина,318142759.0,2231058.0,из Украины,2,"[id201092482|Лиза], если вы не знали, то Россия будет выступать на главной сцене в Киеве. Надеюсь, для вас это хорошая новость :). Сам я из Украины, не вижу смысла в этом конфликте :)"
2181,2181,115.0,,None,None,None,174224756.0,2231261.0,из России,1,"[id346334403|Anton], я видела комментарий, который выше моего, я видела также и другие комментарии. Именно поэтому и написала, что обращение мое направлено не только к вам, а ко всем, кто не умеет себя сдерживать и вести прилично. В подобных случаях осуждаю всех, и мои соотечественники не являются счастливым исключением. 
Но если вы видите, как кто-то отвратительно отзывается об украинцах, и вам это не нравится и вы этих людей не уважаете, то зачем же уподобляетесь им и точно так же демонстрируете полное неуважение? 
Приведу другой пример. Я видела, как немцы мусорили на улицах моего родного и любимого города, и я их осуждала и буду осуждать за это. Но если вдруг приеду в Германию, я не начну там назло мусорить у всех перед носом так, как это делали отдельные немцы в моем городе. Зачем мне опускаться до их низкого уровня? Не буду я этого делать, буду поступать так, как поступаю всегда - доносить мусор до урны. 
Еще пример: если парочка туристов-румынов в государстве N тыкала в меня пальцем и кривило морды своих лиц из-за того, что я - турист, приехавший из России и совершенно этого не стесняющийся, то это не значит, что я теперь тоже буду в румынов пальцем тыкать и смотреть на них с презрением.

Некультурные, невоспитанные и даже ужасные люди есть везде - в России, в Украине, в Норвегии... Дело же не в национальности, языке и гражданстве, а в воспитании. От того, что вы на хамство будете отвечать хамством, в мире хамства не убудет, а совсем даже наоборот - его станет в два раза больше. Игнорируйте, будьте выше этого, не ввязывайтесь в склоки, и вам самому же жить легче станет. В конце концов, всем хамам просто надоест выставлять свою желчь напоказ - ведь какой в этом смысл, если реакции ноль? Ну в самом деле) 
И поверьте, я не святая и сама завожусь с пол-оборота (украинская южная кровь все-таки дает о себе знать :) ). Но при этом понимаю, что лучше лишний раз сдержаться и промолчать, потому что от ругани хорошего ничего не бывает, только настроение на весь день портится) 
Уж простите меня за такие длинные тексты. Ни разу ничего не комментировала, но что-то совсем до абсурда все и всё стали доводить со своим: ""ты не трожь мою игрушку и не писай в мой горшок"". Еще раз желаю вам и всем читающим всего самого замечательного и замолкаю."
