,Unnamed: 0,Unnamed: 0.1,from_id,id,text,miss,city,age,country,sex
253,253,51.0,112953661.0,17398888.0,"А потом узнаётся, что богатая сестра не оправдала надежды богатого дяди, а имущество и бизнес, которым она пользовалась, принадлежали именно дяде. Перед тем, как трагически скончаться от болезни, которая прогрессировала вот уже 12 лет, дядя успевает переписать всё имущество и этот самый бизнес на другую сестру, которая была бедная. Чувства сестры No1 угасают к мужу второй и тот остаётся со второй сосать хер. А бизнес партнёр из Австрии встречает в командировке в Дании сестру No1 и у них рождается ещё два ребёнка, но оба с отклонениями. Конец первого сезона.",из Австрии,Москва,None,Россия,2
254,254,129.0,425657084.0,17396845.0,"[id44620061|Тима], я из Беларуси! У меня в прошлом году снега практически не было!!!",из Беларуси,None,None,Беларусь,2
255,255,179.0,444747587.0,17390179.0,"[id35984270|Альберт], лол, я не из Украины я вообще из Казахстана)",из Украины,Bouaké,15,Кот д`Ивуар,2
256,256,263.0,31427032.0,17391243.0,Когда ты из Питера...,из Питера,Красная Поляна,27,Россия,2
257,257,277.0,289366054.0,17392396.0,Долой рубероид из россии!!!!!,из россии,Воронеж,26,Россия,2
258,258,13.0,131937509.0,18018799.0,Я из германии прибыть и хуй вам жопу подарить,из германии,Нижний Тагил,None,Россия,2
259,259,28.0,7401732.0,18014871.0,"Из Казахстана, чучелы",Из Казахстана,Москва,41,Россия,2
260,260,357.0,8670345.0,18010219.0,"[id321906976|Нельсон], из минска",из минска,Полоцк,None,Беларусь,2
261,261,313.0,28740576.0,18007197.0,пацан из Грузии...,из Грузии,Абакан,None,Россия,2
262,262,304.0,63552942.0,18001206.0,"[id146794810|Диана], да и кстати меня удивляет что человек из Минска такое пишет , что общество разлагается , вы наверное не когда не были в России и тем более в Украине , я даже не буду говорить про племена Африки , там ещё хуже. Хотя общество это те люди кто нас окружают и мы их сами выбираем",из Минска,Мончегорск,23,Россия,2
263,263,115.0,238728815.0,17490270.0,То чувство когда ты не из Москвы 😎,из Москвы,Berlin,19,Германия,2
264,264,271.0,420667384.0,17465894.0,"[id6905801|Павел], к слову, я из Казахстана, и у нас уже работает подобная программа, в плане квартир, но это уже другая история.🤣",из Казахстана,Marseille,20,Франция,1
265,265,422.0,323057406.0,17472605.0,"Ладно чувак, я тролль. Я сам из России))",из России,Волгоград,None,Россия,2
266,266,16.0,253185689.0,17462179.0,"Если ты из России, то ты всегда выглядишь как пьяный бомж",из России,Москва,None,Россия,2
267,267,65.0,326331088.0,17462834.0,Тебе не придётся парится из-за костюма если ты из Украины,из Украины,Мозырь,16,Беларусь,2
268,268,7946.0,166400712.0,17482436.0,"[id156369800|Алексей], Я из белорусии думаеш у нас тут ахуенно",из белорусии,Струга,14,Беларусь,2
269,269,8984.0,372228563.0,17488891.0,"[id57486112|Анастасия], я в шоке, ты же из Москвы откуда ты знаешь? Ты там была когда нибудь? 😊",из Москвы,Саратов,21,Россия,2
270,270,124.0,94938311.0,17470396.0,"[id146337431|Денис], подпендосник уезжай из России",из России,None,28,None,2
271,271,146.0,94938311.0,17478089.0,"[id177793437|Евгений], вали из России",из России,None,28,None,2
272,272,243.0,154537035.0,17466383.0,"[id16356648|Денис], ты тоже из Таджикистана,как и Вячеслав?",из Таджикистана,None,None,Россия,2
273,273,245.0,16356648.0,17466414.0,"нет, я из беларуси. а ты еблан, у которого только картиночки на аватарке. просто зона комфорта такая, или страшным себя считаешь?",из беларуси,Минск,None,Беларусь,2
274,274,131.0,209799940.0,18201473.0,"[id357788284|Александр], а ты откуда знаешь вообще, что она из Турции, ты кто",из Турции,None,None,None,2
275,275,317.0,35684000.0,18205557.0,О вы из Англии,из Англии,Казань,41,Россия,2
276,276,97.0,121018922.0,18200352.0,"У меня дядя из финляндиии с женой списали себе 2 айфона икс с налогов как-будто для работы и он им бесплатно достался,еще они зимнюю резину и бензин с налогов так по работе списывают",из финляндии,None,22,Россия,2
277,277,535.0,358826648.0,18206358.0,MDK вы пидоры я из Беларуси и у нас в другой день,из Беларуси,None,None,Беларусь,2
278,278,265.0,8545901.0,18180397.0,"[id297651662|Martin], я на тушке летел из Москвы в Благовещенск , вот это страшно , году в 14 примерно )",из Москвы,Тюмень,28,Россия,2
279,279,148.0,416263775.0,18170432.0,"[id177944117|Амир], да ты глянь на них , бочку ставлю они из россии",из россии,Москва,None,Россия,2
280,280,90.0,152812200.0,18167970.0,Готов из Москвы позвонить 😂,из Москвы,Москва,24,Россия,2
281,281,379.0,146691912.0,17781638.0,О я как раз из Самары и общажки каеф,из Самары,Самара,17,Россия,2
282,282,402.0,241950539.0,17853627.0,Фуххх хорошо что это в Самаре.....Стоп я же из Самары....Блять .....Аааа Я же пиздюк фуххх пронесло...,из Самары,Самара,14,Россия,2
283,283,1646.0,450557549.0,17758287.0,"Ребята из Украины и России, наступит тот день, когда вы будете заключать браки в США.",из Украины,Санкт-Петербург,18,Россия,1
284,284,1671.0,450557549.0,17758348.0,"[id43051721|Наталия], я Вас не оскорбляла. Вы из России?",из России,Санкт-Петербург,18,Россия,1
285,285,1947.0,422172353.0,17759266.0,"[id361028448|Дмитрий], от кого пизды-то? 😆 От сраного уебка из Перми? 😆 Ты до меня доехать не сумеешь - сдохнешь от голода по пути! 😆
Сам-то, блядь, очко собачье, ебаный костлявый школьник! Хуль тут бояться то? 😆",из Перми,None,29,None,2
286,286,2240.0,418139208.0,17760425.0,"[id384503556|Станислав], какая разница, где он лечился зарубежом, если даже в российских больницах оборудование, программное обеспечение оборудования, лекарства по большей части из Америки?",из Америки,None,23,Россия,2
287,287,2957.0,25804320.0,17769275.0,"[id311092848|Алексей], я из Украины",из Украины,Barcelona,None,Испания,2
288,288,2967.0,311092848.0,17769319.0,"[id25804320|Alex], ну я хотяб не из Украины",из Украины,Саратов,None,Россия,2
289,289,3225.0,422172353.0,17788565.0,"[id2536564|Александр], говну из Уфы с ребенком по залету слова не давали!
Ишак, ебаный в жопу!",из Уфы,None,29,None,2
290,290,456.0,440583308.0,17763937.0,"поэтому все умы России, уезжают из России в гейропку и пиндосию😄",из России,None,None,None,2
291,291,228.0,8815111.0,17812959.0,Это фото из Украины,из Украины,Москва,None,Россия,2
292,292,3107.0,306965444.0,17779237.0,Потому что я из России,из России,Москва,None,Россия,2
293,293,97.0,192626226.0,17760408.0,Поцан  этот из киева,из киева,Волжский,23,Россия,2
294,294,98.0,257214577.0,17760431.0,"[id192626226|Дима], из Швеции",из Швеции,Казань,None,Россия,2
295,295,100.0,192626226.0,17760647.0,"[id257214577|Артур], родом из киева",из киева,Волжский,23,Россия,2
296,296,229.0,238175555.0,17747067.0,"[id364087862|Владимир], потому что я из Украины,и он мне нахрен не нужен",из Украины,None,None,Украина,2
297,297,83.0,436307656.0,17221824.0,"[id328896829|Нэв], я из россии",из россии,None,None,Россия,2
298,298,171.0,12658392.0,17215242.0,Я бы поднял НДС  только на резиновые х...и покупаемые из Китая. Сооответсвенно бы вырос спрс на отечественные резиновые х...и и экономика бы поднялась!,из Китая,Москва,33,Россия,2
299,299,193.0,253908510.0,17215409.0,"Интересно , а новый сервис пандо или пондо новая хуита от рашки, типа посредники из китая товары, они платить типа будут ндс, чё то я хуй поверю. С жира сука бесятся все мало бабла",из китая,None,26,Россия,2
300,300,205.0,13528939.0,17215468.0,"[id345090077|Евгений], короче буду тебя учить. Любой товар привезенный из Китая, если он для личного пользования и т.д. НДС не облагается, более того закроют только .ru /.com оставят",из Китая,Иркутск,30,Россия,2
301,301,305.0,139366078.0,17216553.0,"Денежки отмывают из последних сил, налоги повышают чтобы выдоить из населения всё что можно. Видимо понимают, что скоро их выкурят из Москвы, вот и собирают ""вещи"" для ""пенсии"" за границей. Ну... Они видимо забыли, что если понадобится - их и за рубежом достанут)",из Москвы,New York City,None,США,2
302,302,74.0,311900619.0,17207255.0,"Кто из Москвы , ставь пузырь",из Москвы,Учалы,None,Россия,2
303,303,78.0,385773026.0,17208167.0,"Эта птица из кореи а не из метро
Успакойтесь😏",из кореи,Камышин,15,Россия,1
304,304,296.0,77541737.0,17310907.0,"[id401164953|Dmitry], объясни, почему из австралии не видно полярной звезды?",из австралии,Рыбинск,None,Россия,2
305,305,300.0,77541737.0,17312978.0,"[id401164953|Dmitry], так почему не видно Полярной звезды из Австралии, или слишком далеко....",из Австралии,Рыбинск,None,Россия,2
306,306,301.0,77541737.0,17312992.0,"[id401164953|Dmitry], 1) Почему, если Земля плоская, Полярную звезду не видно из Австралии? Может быть купол мешает? 
 2) Почему, если Земля плоская, происходят наблюдаемые солнечные и лунные затмения? 
 Какова тогда природа смены фаз луны? 
 3) Почему, если Земля плоская, мы наблюдаем шарообразные луну, солнце, планеты и спутники солн. системы? 
 4) Как далеко располагается солнце от Земли и каковы его линейные размеры, если все независимые научные 
 измерения и наблюдения, подтверждают официальные данные? 
 5) Почему, если Земля плоская, происходят полярные ночи и полярные дни, а также явная смена времён года? 
 6) Почему, если Земля плоская и гравитации нет, предметы падают вниз? Как можно будет убедиться в этом 
 и проверить эти объяснения? Какова природа и причина океанских приливов и отливов, тогда? 
 7) Почему, если Земля плоская и космоса нет, можно наблюдать движение планет, звёзд и небесных тел? 
 8) Почему, если Земля плоская, можно легко, в телескоп, наблюдать полёт МКС и искусственных спутников? 
 9) Почему, если Земля плоская и сверху есть купол, на землю постоянно падают метеориты? Откуда интересно? 
10) Почему, если Земля плоская, с разных континентов видны разные созвездия и галактики? Как это возможно? 
11) Почему утверждается что Земля именно плоская? Где можно посмотреть документальные фотографии 
 и вообще внятную наглядную и не смехотворную компьютерную модель плоскоземельного мироустройства? 
12) Зачем плоскоземельщики просят развернуть телескоп Хаббл и снять (показать) Землю в реальном времени, 
 если сами же не верят никаким фото- видеодоказательствам, утверждая, что всё это Фотошоп и 3Д графика, 
 не говоря уже о том, что Хаббл летает в космосе, в который они сами же и не верят? На что рассчитывают? 
13) Почему на карте плоской Земли, Евразия и Австралия примерно одного размера, а Северный полюс вообще 
 неправдоподобно-микроскопического размера? Откуда взялась эта карта, и кто её составитель? 
14) Как летают без посадки авиарейсы из Новой Зеландии в Аргентину, или из Южной Африки в Австралию? 
 Только не надо голословно утверждать обратное, — в этом может легко убедится всякий желающий. 
15) Где находятся спутники, которые снимают Землю в реальном времени, и как функционируют навигационные 
 космические системы типа ГЛОНАСС, GPS? Как быть вообще со всеми телекоммуникационными 
 спутниками, спутниками связи, метеоспутниками? Если их нет, как и космоса, то как мы все пользуемся ими? 
16) Если всё это заговор властьимущих с целью финансовой наживы, то зачем это людям, у которых 
 и так под контролем печатные денежные станки и практически все материальные ресурсы планеты? 
17) Если цель заговорщиков — это бессмысленный обман населения Земли, то не всё ли равно плоскоземельщикам 
 — плоская она, или шарообразная? Что это в корне меняло бы, для каждого жителя планеты, если меняло бы? 
18) Какова действительная мотивация всех тех, кто как утверждают плоскоземельщики, вводят нас в заблуждение? 
19) Почему, если космоса нет, мы его можем наблюдать во всей красе, как простым взглядом, так и вооружённым? 
20) Чем так усердно занята вся аэрокосмическая отрасль, в которой задействована многомиллионная 
 армия исследователей, учёных, специалистов самых разных профессий, рабочих и ещё очень много кого? 
21) Как быть с огромным количеством документальных и проверяемых доказательств существования космоса? 
22) А что есть, вместо наблюдаемого космоса? И как каждому можно в этом однозначно и навсегда убедиться? 
23) Почему, среди сторонников плоскоземельных гипотез, нет единомыслия по самым разным вопросам? 
24) Что, и какое доказательство, смогло бы сразу же переубедить сторонников плоскоземельных гипотез? 
25) Почему плоскоземельщики ставят своё очевидное невежество, вздорные домыслы и невероятные фантазии, 
 выше всего научного опыта, которым сами, кстати, не брезгуют избирательно пользоваться в своих целях? 
26) Как быть с разнообразными псевдорелигиозными трактовками плоскоземельных гипотез? Какие истинные? 
27) Почему плоскоземельщики с лёгкостью утверждают то, чего нет, и совершенно глухи к действительным 
 аргументам, проверяемым фактам и явлениям? Почему им так важно находиться в оппозиции к науке? 
28) Будут ли когда-нибудь представлены хоть какие-то веские доводы, достойные серьёзного рассмотрения гипотез? 
29) Почему плоскоземельщики путают определение гипотезы, и называют её теорией? Не видят разницы?",из Австралии,Рыбинск,None,Россия,2
307,307,302.0,39017282.0,17313074.0,"[id401164953|Dmitry], ""Если бы земля на самом деле была бы шаром, то пилоты самолётов постоянно должны были бы корректировать свою высоту"", так они и корректируют, там помимо изгиба Земли есть масса факторов, которые нужно корректировать.
Ты лучше расскажи почему звезды из-за горизонта появляются во время полета? Или например почему в США можно из России лететь и на запад и на восток?
Да и ответ на вопрос ""почему из южного полушария не видно звезд северного и наоборот"" тоже ждем.",из России,Рязань,21,Россия,2
308,308,170.0,320584339.0,17451661.0,Когда родом из России,из России,Петрозаводск,18,Россия,2
309,309,207.0,97737452.0,17454051.0,врут! это из России мой кориш!,из России,None,17,None,2
310,310,265.0,171597791.0,17481831.0,Полюбому пацан родом из россии,из россии,Тюмень,None,Россия,2
311,311,228.0,347221687.0,17445110.0,"Я только что из Германии, где живет родня, ХВАТИТ ПИЗДЕТЬ.",из Германии,Казань,None,Россия,2
312,312,1308.0,449039116.0,17443341.0,Есть кто из Узбекистана девушки,из Узбекистана,None,21,None,2
313,313,4150.0,419676267.0,17494089.0,твоя сестра из Питера,из Питера,None,None,None,2
314,314,921.0,440881096.0,17501487.0,"В Нск это мультифора, одногруппница из Питера постоянно говорит что не привыкла к тому, что это мультифора😕
Какая разница как называется, и так ведь понятно",из Питера,Новосибирск,None,Россия,1
315,315,840.0,115075983.0,17434261.0,Просто она хотела к менту из Белорусии,из Белорусии,Казань,None,Россия,2
316,316,2555.0,976817.0,17438083.0,Кто из москвы разбейте ей нахуй стекла камнями и везде.. 3 этаж всего!!... Подсоберитесь там!!,из москвы,Сургут,31,Россия,2
317,317,2671.0,276953244.0,17438457.0,"очень надеюсь,что кто-нибудь из Москвы соберёт компанию и разобьёт ей окна,либо ебало её мерзкое.",из Москвы,None,19,None,1
318,318,2738.0,377081145.0,17438631.0,"[id281155407|Всеволод], 
Жаль я не из Москвы",из Москвы,None,21,Россия,1
319,319,2739.0,-94498582.0,17438634.0,Ну хорошо хоть не из Украины..,из Украины,None,21,Россия,1
320,320,104.0,273519460.0,17435234.0,"[id180995630|Андрей], ну как бы он родом из Беларуси.",из Беларуси,Гродно,16,Беларусь,2
321,321,176.0,326792762.0,17446288.0,"Какой пессимизм, мне и я оптимист,я из Беларуси и знаю, что у нас не так, вот мое фото",из Беларуси,Chicago,None,США,2
322,322,260.0,403832222.0,17438722.0,"[id308268045|Макс], полностью согласен! правильно сказал! нужно нахуй свалить из россии в нормальное государство - страны Европы! жизнь она одна и прожить ее надо хорошо! так что начните с себя, свалите из уведяющей россии!",из россии,Москва,32,Россия,2
323,323,278.0,255664103.0,17442029.0,Я так понимаю это из Казахстана прилетели,из Казахстана,Барнаул,19,Россия,2
324,324,344.0,191689438.0,17431437.0,"[id401950527|Тамерлан], Извините конечно, но в РФ живет много русских, что приехали из Казахстана в начале 90 ых. Вы их выгоняли. Вы запрещаете в крещение устраивать купания, запрещаете русский язык, притесняете русскоязычное население своей страны.Это вы националисты, а не русские",из Казахстана,None,None,None,2
325,325,349.0,191689438.0,17431489.0,"[id245872052|Тимур], У меня много друзей из Казахстана, что были вынуждены покинуть страны из-за того, что они были русские. Вы даже в общественном транспорте ведете себя как свиньи, как только слышите русскую речь. Услышав ее, вы тут же начинаете говорить громко и демонстративно на казахском языке. Вы такой, так себе народец то",из Казахстана,None,None,None,2
326,326,415.0,401950527.0,17431902.0,"[id191689438|Евгений], в 90-ых все было плохо и люди сами сваливали из казахстана,причем как русские так и казахи.",из казахстана,None,17,Казахстан,2
327,327,433.0,191689438.0,17431969.0,"[id243074394|Диана], Однажды придет время и РФ встанет на Европейский путь развития, и надеюсь, что вам как и украинцам запретят посещать русские ресурсы. С невоспитанными женщинами из Казахстана, позорящею свою страну я общаться не желаю",из Казахстана,None,None,None,2
328,328,946.0,152124488.0,17450481.0,"[id2794860|Қаһарман], я вот перехал от вас подальше,и встречный вопрос почему вы не уебываете из России?вас отсюда ссаной тряпкой не выгонишь!🤔",из России,Екатеринбург,None,Россия,2
329,329,1081.0,311843166.0,17471579.0,Админ из Казахстана шоль?,из Казахстана,None,None,None,1
330,330,262.0,195786226.0,17429178.0,"[id277582925|Евгений], из украины, поддерживающие игил и обаму, за димку и володкю святой первый канал 😄",из украины,Барнаул,None,Россия,2
331,331,44.0,140870361.0,17421913.0,Мент из России походу,из России,Стерлитамак,None,Россия,2
332,332,143.0,264600383.0,17422212.0,"[id338728528|Максим], я хоть и не из Беларуси, но полностью согласен",из Беларуси,None,None,None,2
333,333,385.0,400714067.0,17423504.0,ставте лайк кто из Белоруси,из Белоруси,Полоцк,15,Беларусь,2
334,334,389.0,162675854.0,17423546.0,"[id400714067|Никита], из БелорусСИИ 😂",из БелорусСИИ,Гомель,21,Беларусь,2
335,335,476.0,264762489.0,17424300.0,"[id373321533|Павел], я из Беларуси тоже",из Беларуси,None,None,None,1
336,336,525.0,230460413.0,17424835.0,"[id373321533|Павел], Хорошо, мой умственно отсталый друг из Белоруссии",из Белоруссии,Москва,27,Россия,2
337,337,653.0,139400266.0,17427511.0,"[id143318263|Alexander], мы тут по-белорусски не говорим. По-русски сложилось говорить Белоруссия очень давно. Уже потом пошел гон из Белоруссии, что надо говорить как в белорусском языке - Беларусь. Вот пусть и будет в белорусском Беларусь. А русский специально в угоду насиловать нехуй.",из Белоруссии,None,None,None,2
338,338,405.0,237145233.0,17428882.0,"[id381538134|Иван], даун, он не из россии",из россии,None,None,None,2
339,339,361.0,383548206.0,18234881.0,"[id177117264|Misha], блять. Говорю же - я ебу твою мамку и говорб это только твоей мамке.
Моя тут не причем.
17 летний ""хуесос"" из киева.",из киева,None,19,None,2
340,340,284.0,287507137.0,18227066.0,"[id5098639|Олег], а разве имеет значение как он стал миллионером,через криптовалюты,либо другой бизнес?итог один и те и те сваливают из России",из России,Москва,None,Россия,1
341,341,87.0,236448659.0,18225413.0,Лол.С такими успехами все из России съедут.,из России,Оренбург,14,Россия,2
342,342,98.0,319285118.0,18225469.0,Поскорей бы сволить из россии,из россии,Чита,14,Россия,2
343,343,245.0,28911625.0,18227264.0,как свалить из России?,из России,Чита,28,Россия,2
344,344,336.0,432241608.0,18229135.0,"Ребята, мои соболезнования. Советую последовать моему примеру и свалить из россии)",из россии,Nagoya,None,Япония,1
345,345,433.0,262302276.0,18234762.0,"[id215667362|Егор], я из Казахстана в Россию переехала",из Казахстана,None,15,None,1
346,346,285.0,22552027.0,18222135.0,"[id166117322|Martin], но из Латвии уезжают на заработки, потому что работы нет. А по средним зарплатам может и так.",из Латвии,Энгельс,35,Россия,2
347,347,287.0,166117322.0,18222150.0,"[id22552027|Viktor], ну да, будь у тебя возможность поехать из россии в норвегию без визы и вида и мо льготами страховыми, например, отказался бы?",из россии,Rīga,19,Латвия,2
348,348,296.0,166117322.0,18222323.0,"[id25239150|Andrey], чет я из германии денег не вижу. И живя там тоже миллионеров не встречал",из германии,Rīga,19,Латвия,2
349,349,643.0,202360846.0,18215608.0,"[id11854940|Евгений], ну смотри смотришь любой матч Спартака дома или зенита минимум 25 тысяч на стадионе почти на любом дерьме ,к слову на Милан например в лет пришло 7 тысяч 
Просто для человека из России отдать 1000 за матч с Уфой ну такое , даже мне не всегда хочется от этого и страдаем ,а ещё у нас сука холод дикий в Европе нет такого",из России,Гомель,None,Беларусь,2
350,350,99.0,266228522.0,18212348.0,"[club57846937|MDK], и ещё вопрос . Я работаю дальнобойщиком , привожу в Москву шмотки из Китая . если я начну зарабатывать эти биткоины  , кто тебе будет привозить "" Армани""?",из Китая,Токмок,21,Кыргызстан,2
351,351,159.0,445126733.0,17787401.0,"[id179481240|Жанболат], да вы из Англии?",из Англии,Великое Село,None,Россия,1
352,352,269.0,387168215.0,17789230.0,"Вполне вовремя, если учитывать новость о том, что над Европой опять облако радиации засекли, истоки из России",из России,Санкт-Петербург,19,Россия,2
353,353,96.0,94267041.0,17782859.0,"[id288008126|Анна], потому что это в русскоязычных странах важны понты заместо мозгов, я из Германии и что-то уж мало людей тут с айфонами, наверное мозгов хватает не стоять в очереди 3 дня за телефоном в стоимостью 1400 евро, у которого плохая батарейка, при холоде он тупо не работает, система лагает как первоклашка да и даже зарядку быструю тебе за эти 1400€ не дадут, ну да тут ты походу права, дело вкуса, кто-то тупорылый а кто-то просто поумнее",из Германии,Berlin,24,Германия,2
354,354,671.0,428791189.0,17786684.0,"[id161460523|Владислав], они ж не из россии, нахуя им тестить...",из россии,Köln,14,Германия,2
355,355,210.0,233130680.0,17785889.0,"[id456363047|Айзек], ебать ты сыщик, а кб спиздило из Италии",из Италии,None,18,Россия,2
356,356,386.0,384001162.0,17779563.0,У неё флешбэки из Вьетнама,из Вьетнама,Сургут,94,Россия,2
357,357,208.0,15258296.0,17775064.0,"[id11803176|Алексей], такие дела, что ж поделаешь. Из Польши это намного проще выглядит",Из Польши,Łódź,25,Польша,2
358,358,654.0,9651626.0,17781709.0,"[id16533511|Владислав], Я из Украины) у нас очень давно это появилось. Я думаю смысл этого поста в том, что именно Бонда не было с кнопкой. Не могу утверждать, не курю сигареты, онли кальян.",из Украины,Сумы,None,Украина,2
359,359,549.0,21549911.0,17547445.0,"[id311631421|Артём], это вы из украины бегите, пока вас там не выстроили рядми с тарелкой, за похлебкой =)",из украины,Москва,32,Россия,2
360,360,27.0,329078660.0,17541620.0,"Ну так будет всегда, когда брать фото самых красивых осенних мест и самое уродливое из России",из России,Ижевск,None,Россия,2
361,361,35.0,131727638.0,17539371.0,Я одна из Москвы что ли?,из Москвы,None,None,Россия,1
362,362,190.0,85246789.0,17546372.0,"[id131727638|Аня], Я тоже из Москвы",из Москвы,Москва,None,Россия,2
363,363,238.0,15410757.0,17538516.0,"[id155766401|Юлия], то чувство когда ты из керчи а хочешь быть из москвы да?)",из москвы,Москва,24,Россия,2
364,364,252.0,155766401.0,17538537.0,"[id20336667|Лена], я из Керчи но хочу быть из Москвы..",из Москвы,Москва,None,Россия,1
365,365,343.0,381586124.0,17536086.0,Ну это хотябы не Люцифер из Перми и не БОЧ рВФ 260602...,из Перми,None,23,None,1
366,366,202.0,454493411.0,17537906.0,"[id346244656|Мирон], хотя я родом из Америки 😂",из Америки,None,None,None,1
367,367,434.0,198612847.0,17670462.0,"[id165392284|Максим], во первых заебутся во вторых какой я нахуй террорист,скажи какие теракты совершили бойцы ополчения а в третьих я из России город Краснодар если слышал о таком,даун ущербный.",из России,Краснодар,32,Россия,2
368,368,732.0,80054756.0,17654853.0,Как переехать из России ??,из России,Калининград,None,Россия,2
369,369,41.0,105087072.0,17648583.0,"Питер сосёт деньги из Москвы с помощью бакланов , требую референдум и отделения от бакланов , даёшь независимость от Крестовского🤘",из Москвы,Москва,None,Россия,2
370,370,48.0,6116145.0,17640367.0,Я из Минска. Мемчик топовый - от души посмеялся)!,из Минска,Минск,36,Беларусь,2
371,371,79.0,4284062.0,17640500.0,Завтра я еду из России через Украину в Белоруссию,из России,None,None,Украина,2
372,372,162.0,455483352.0,17641290.0,https://vk.com/alimagazine1 — Паблик с товарами из Китая! :),из Китая,Донецк,None,Украина,2
373,373,581.0,217760814.0,17641344.0,"бля я бы ремней ей хорошо по жопе прошелся а потом мылом заставил рот мыть.
ну это же хачи что с них взять они обезьяны, жопу сука руками вытирают на хуй их выгнать из России",из России,Москва,23,Россия,2
374,374,225.0,426073261.0,17644664.0,"Лол.. в том году родственники из Питера приезжали, когда у нас было -20 примерно они вообще ахуели с такой температуры, хотя это был середнячок. В Питере говорили что вообще почти снега нет по сравнению с Юбилейным и что температура зимой максимум -20 и очень редко, так что пиздите",из Питера,Юбилейный,None,Россия,2
375,375,243.0,415319247.0,17636487.0,"[id56929771|Аня], самый расцвет для мужчины. а для бабы - да. Уже даже в клубах не все бабы кому за 30, поедут с кем-то)) Что по поводу личной встречи? Когда в нью-йорк из киева едешь?",из киева,Санкт-Петербург,None,Россия,2
376,376,432.0,393012520.0,17642126.0,"[id5912867|Тагир], это будет родной  умирающий старый дедушка из Америки который ставит мне огромное наследство",из Америки,None,None,None,1
377,377,167.0,190582560.0,17630916.0,"[id57510751|Влад], не удивительно, голосуют то не только из России.",из России,Москва,31,Россия,2
378,378,857.0,43284189.0,17635306.0,"[id264297462|Степан], любая история темная, каждый победитель под себя пишет ее. Кстати мировой коммунизм не Ленин спосировал а закрыл эту кормушку Сталин и тогда у СССР и начался подьем , после уничтожения тех кто выжимал из России все соки ...",из России,Киров,None,Россия,2
379,379,1178.0,85781058.0,17639649.0,"[id5252754|Владимир], я из России
Нацисты для меня не идеал конечно,но нацисты для народа делали все максимум,а этот грузинский бородатый трусливый осел расстрел вал всех кого можно",из России,Новосибирск,18,Россия,2
380,380,144.0,133983590.0,18290180.0,Воспользуйся моим промокодом CVF-68132-FJJJ в приложении Pandao и получи 200 баллов на счет. Заказывай товары из Китая абсолютно бесплатно.,из Китая,Обоянь,19,Россия,1
381,381,215.0,133983590.0,18290183.0,Воспользуйся моим промокодом CVF-68132-FJJJ в приложении Pandao и получи 200 баллов на счет. Заказывай товары из Китая абсолютно бесплатно.,из Китая,Обоянь,19,Россия,1
382,382,141.0,133983590.0,18290188.0,Воспользуйся моим промокодом CVF-68132-FJJJ в приложении Pandao и получи 200 баллов на счет. Заказывай товары из Китая абсолютно бесплатно.,из Китая,Обоянь,19,Россия,1
383,383,89.0,326072985.0,18283410.0,"Путину удалось оторвать Крым применяя террористические методы, впереди своих боевиков они ставили бабушек и женщин и штурмовали украинские военные части. Он открыто говорил об этом: «Мы буди стоять сзади женщин и детей.» 
Украинцы воюют лучше чем россияне, но у азиат больше танков и градов, к тому же россияне, как обычно террористы, прячутся в городах и ведут обстрел позиций украинцев из жилых районов, детских площадок и школьных стадионов. А все так называемые котлы были спланированы в генштабе РФ с применением основных российских войск которые пересекали украинскую границу осуществляли обстрел украинцев и уходили обратно. 
Россия на веки покрыла себя позором агрессора, подло ударив в спину только что освободившейся от криминального режима разграбленной и ослабленной Украине. Оккупант, вон из Крыма и Донбасса ! 
Теперь украинец воспринимает слово ""брат"" от русских как грязное оскорбление.",из Крыма,Донецк,None,Украина,1
384,384,142.0,326072985.0,18282530.0,"Путину удалось оторвать Крым применяя террористические методы, впереди своих боевиков они ставили бабушек и женщин и штурмовали украинские военные части. Он открыто говорил об этом: «Мы буди стоять сзади женщин и детей.» 
Украинцы воюют лучше чем россияне, но у азиат больше танков и градов, к тому же россияне, как обычно террористы, прячутся в городах и ведут обстрел позиций украинцев из жилых районов, детских площадок и школьных стадионов. А все так называемые котлы были спланированы в генштабе РФ с применением основных российских войск которые пересекали украинскую границу осуществляли обстрел украинцев и уходили обратно. 
Россия на веки покрыла себя позором агрессора, подло ударив в спину только что освободившейся от криминального режима разграбленной и ослабленной Украине. Оккупант, вон из Крыма и Донбасса !",из Крыма,Донецк,None,Украина,1
385,385,605.0,441123692.0,18283986.0,"[id294839517|George], ну что же живи в говне и запретах)))а вооооооот омерика то загнивает....
в расия!!!встала с кален!!!! так встала что вся продукция делается на станках из китая и германии",из китая,None,24,None,2
