,age,city,country,from_id,id,miss,sex,text
FALSE,28,Великий Новгород,Россия,3077870.0,1572700.0,из Австралии,2,"Чтобы из Австралии не было так утомительно лететь на конкурс, надо чтобы он проходил, например, в России... на Курилах..."
FALSE,None,Санкт-Петербург,Россия,30792.0,369523.0,из Питера,1,"[id9767893|Артём], очень странная ситуация, конечно. Если что, летели через Москву) сами из Питера. При этом в руках у всех были заграничные паспорта, кроме одного парня, у него был именно внутренний паспорт РФ. Но из-за задержек рейсов S7!!! мы,  невыспавшиеся, уже жутко тупили и спрашивать у него не стали."
FALSE,22,Санкт-Петербург,Россия,308532868.0,2119767.0,из Грузии,1,"[id2813696|Диана], думаю сравнивать девочку из Грузии и Бибера неуместно))"
FALSE,None,Новомарковка,Россия,30879702.0,1551147.0,из России,1,"Если мнению быть непредвзятым и не учитывать то, что я из России, и, стало быть, за Гагарину... То должны победить именно они."
FALSE,27,Москва,Россия,308894495.0,1896844.0,из Бельгии,2,из Бельгии
FALSE,None,Таганрог,Россия,308940884.0,359400.0,из Вьетнама,2,Из-за таких фоток я и решился на путешествие из Вьетнама в Россию на велосипеде)) хочу сделать выставку по приезду домой
FALSE,30,Сыктывкар,Россия,30904695.0,2323157.0,из России,1,как посмотреть из России?
FALSE,32,Волгоград,Россия,3090582.0,7521528.0,из России,2,"Он представлял, что убегает из России"
FALSE,None,Мурманск,Россия,309161931.0,2035331.0,ИЗ ПОЛЬШИ,1,БОЖЕ МОЙ ЗЕЛЕНОГЛАЗОЕ ТАКСИ ИЗ ПОЛЬШИ
FALSE,None,Москва,Россия,309320763.0,1948931.0,из Белоруссии,1,"Парень из Белоруссии очень достойно выступил , его видимо не взяли в финал , чтобы он первое место не забрал."
FALSE,None,None,Россия,309414723.0,18282646.0,из России,2,3 месяца? Ты из России щенок?
FALSE,None,Москва,Россия,309774727.0,1776107.0,из Турции,2,"Кажется, что Сан-Марино хватило денег только на альфа-самца из Турции) очень бюджетный вариант 😼"
FALSE,14,Никольское,Россия,310031515.0,17911104.0,из России,1,Валить из России надо..
FALSE,None,None,Россия,310047056.0,2056855.0,из Австралии,2,"Певицы из Австралии кто нибудь пакет на голову оденьте, её *бальник вымораживает"
FALSE,None,Екатеринбург,Россия,310733113.0,2282019.0,из латвии,1,кэти пэрри из латвии
FALSE,None,Санкт-Петербург,Россия,3110755.0,1574623.0,из Австрии,1,гитарист из Австрии смахивает на бременского музыканта)
FALSE,None,Саратов,Россия,311092848.0,17769319.0,из Украины,2,"[id25804320|Alex], ну я хотяб не из Украины"
FALSE,None,Санкт-Петербург,Россия,311170438.0,2223423.0,из Киева,1,"Я собственно из Киева, но какого хрена? Впустили бы девочку! Что за мелочность? Мне стыдно за нас, ребята. Будем же выше этого"
FALSE,20,Санкт-Петербург,Россия,311382214.0,17912197.0,Из Питера,2,Из Питера голубь
FALSE,18,Электросталь,Россия,311515599.0,7664820.0,из Москвы,2,"[id161303363|Мария], серьёзно? Буквально в прошлом месяце я ох как прочувствовал ""строгое соблюдение расписания"". Причём дважды.
1.На скрине этого не видно, но элька доставила меня в Москву не в 8:20, в черт возьми в 8:42. На двадцать минут не слабо так, да?
2. Уже из Москвы. Отбытие одной задержалось на час (!!!), при этом она уже стояла. Из-за чего следующая по расписанию не могла попасть на тот перрон. Поэтому она приехала туда, путь куда был закрыт на замки. И это был последний электропоезд, следующий через 30мин. Разумеется, люди с работы просто не смогли прорваться и пришлось ждать следующую. Ну разве не абсурд? 
Тут уже не до ""мамкиного либерализма"", тут уже просто смешно. Это насущные проблемы"
FALSE,None,Москва,Россия,311700551.0,1749771.0,из Украины,1,"[id346468783|Рустам], 😕23:57, нормально. :D 😄
У него 22:57, если он из Украины)"
FALSE,26,Санкт-Петербург,Россия,3118678.0,349189.0,из Грузии,2,"[id210781368|Саша], так может и пустят, но штампа о выезде из Грузии у тебя не будет"
FALSE,None,Учалы,Россия,311900619.0,17207255.0,из Москвы,2,"Кто из Москвы , ставь пузырь"
FALSE,None,Курск,Россия,312329123.0,1722430.0,из Украины,1,"[id10959872|Ганна], У нас таких нет,чтобы сразу с именем в ЕС как те же BSB из Украины. А новья из неизвестных певцов/певиц как такого, чтобы со своей сразу достойной песней, у нас нет (доказательства тому концерты, показываемые по Муз-тв, ну и Новогодние шоу - одни и те же лица, большинство уже больше 30 лет на сцене, все никак не уйдут). Да и исходя из отобранных песен, аутентики нет - одни шаблоны."
FALSE,23,Москва,Россия,31292968.0,360483.0,из Грузии,1,На лонгборде из Грузии в Турцию ) на границе встретили с улыбкой )
FALSE,None,Санкт-Петербург,Россия,313184963.0,2113598.0,из Беларуси,1,"Отлично, из Беларуси легче добираться!"
FALSE,None,Москва,Россия,31319585.0,17944311.0,из России,2,"[id13391202|Пётр], вот поэтому умные люди и валят из России в ""гейропу"", там свобода и равенство, а в России остаемся только мы, со своими скрепами и ""понятиями"".😀"
FALSE,None,Москва,Россия,313617403.0,2000037.0,Из Польши,2,"Из Польши понравился.
Но, РОССИЯ ВПЕРЕД У ВАС ПОЛУЧИТСЯ!!"
FALSE,None,Томск,Россия,314114593.0,18104946.0,из Казахстана,2,А если из Казахстана то вообще ппц
FALSE,27,Красная Поляна,Россия,31427032.0,17391243.0,из Питера,2,Когда ты из Питера...
FALSE,33,Курган,Россия,31445578.0,1721975.0,из Венгрии,2,У некоторых вообще тут нет вкуса.... А Фредди супер. Теперь это мое 1 место и на долго..... Как я хотел чтоб он победил.... Я больше всего ждал резов из Венгрии..... Я уже не знал кому молится. И когда услышал результат отлегло.... Слава Богу и Венгерским зрителям и судьям...
FALSE,None,Москва,Россия,31531223.0,7666240.0,из Москвы,2,"Ну смотрите. В Питер летать из Москвы - да, часто дёшево, но поездка в аэропорт эту разницу ""съест"". В этом направлении лучше Сапсан (если заранее покупать, то ценник ~1200р).

На дальние расстояния давно уже почти самолёт дешевле плацкарта. Летом летали Москва-Минеральные воды, Nordwind Airlines, с багажом, ручной кладью и питанием - 3080 рублей. Обратно ехали в более менее новом вагоне плацкартном с несправляющимся с жарой кондиционером за 3400р. 

Выводы делайте сами."
FALSE,78,None,Россия,315445043.0,17825098.0,из англии,2,"О, вы из англии?"
FALSE,None,Екатеринбург,Россия,315632696.0,2313817.0,из Бельгии,2,"Не смотря на то, что Бланш из Бельгии выступила мягко говоря не очень, песня действительна хорошая. Надеюсь в финале она будет увернее, хотя девушку можно понять, она очень волновалась, ей всего 17 лет.  Good luck Belgium !!!"
FALSE,None,None,Россия,315883528.0,2216586.0,из Армении,1,"В этом году великолепные, талантливые певицы из Армении и Азербайджана. И,если честно, глупо их как-то сравнивать. Они совершенно поют в разных жанрах. А это уже огромный плюс этого евровидения- разнообразие..."
FALSE,20,Москва,Россия,31590171.0,2135677.0,из Украины,2,"[id378152091|Камиль], я думаю всем пофиг на 1 место, главное людей развлечь а как голосовать будут ""судьи"" с разных стран за нас, это им решать. Лазарев занял 1-ое место по голосованию людей, если бы правила небыли изменены то мы бы проводили Евровидение у нас. Но выиграла ваша няша из Украины. Да и тем более 3-е место это хороший результат если не считать 2 место у Австралийцев."
FALSE,16,Симферополь,Россия,316205409.0,1977454.0,из Бельгии,1,Лоика из Бельгии не хватает на евро в этом году😩😩
FALSE,None,Красноярск,Россия,316272717.0,1804509.0,из германии,1,"[id7941244|Артём], так я про чо если стрвнивать лену из германии то что подействовало с ней уже не прокатит увы"
FALSE,34,Санкт-Петербург,Россия,316526.0,2020683.0,из России,1,Голос очень крутой !!! Я из России!
FALSE,None,Москва,Россия,3166229.0,1592750.0,из Италии,2,Мля нас не должны епанный педики из Италии обойти
FALSE,None,Пермь,Россия,3167713.0,315990.0,из Перми,1,"[id103310241|Артем], в июле-июне 16го ездили в Грузию на мотоциклах из Перми. Тормознули один раз на въезде в Осетию за нарушение несуществующего,как оказалось, правила...
В других регионах проблем не было."
FALSE,27,Москва,Россия,31724064.0,1941831.0,из России,2,Я из России проголосую за Австралию и Армению и еще может кто-то покажется в процессе финала симпатичным
FALSE,None,Бийск,Россия,317529902.0,389613.0,из Германии,2,"Классная страна, цены копеечные, не то, что у нас в Беларуси и той же России. Довольно дружелюбные. за 2 недели только 2-3 раза слышал от монголов русскую речь. Вся молодежь только на английском и монгольском разговаривает) Туристов очень много, особенно из Германии, Франции и Южной Кореи. Россиян почти не встречал."
FALSE,None,Санкт-Петербург,Россия,317564739.0,2121733.0,из Китая,1,"[id37404299|Родион], а от куда вы узнали, что я из Китая?"
FALSE,None,None,Россия,317625148.0,1808822.0,из Сан-Марино,1,Лазарев покраснел от стыда поняв что его номер ничто по сравнению с господином из Сан-Марино
FALSE,None,Калуга,Россия,31773200.0,7469645.0,из Финляндии,2,теперь они просто перепилят магистральный кабель из Финляндии и введут чебураху
FALSE,None,Владимир,Россия,317757171.0,2354726.0,из Польши,2,"[id49393739|Мария], Ну вот Билан безусловно талантливый а песня была бодяжной в тот год мне понравилась Sirusho qele qele и Ани Лорак Рыбак мне вообще не понравился Вокал нулевой музыка была не обычная но после третьего прослушивания по радио прям бесить начинала.В 2009 лучшей для меня были Yohanna и Jade Ewen ну и Лобода конечно дала жару . Азербайджан Если про Ники Джамал песня была милая но голоса у них очень слабые Я максималист думаю должны побеждать самые сильные и в вокальном плане и в музыкальном. ЧЕЛОВЕК ДОСТОЙНО И ЧЕСТНО ПОБЕДИЛ ЕСЛИ НИ У КОГО НЕТ НИКАКИХ СОМНЕНИЙ ВОТ СЕЙЧАС Я НЕ ПОНИМАЮ ПОЧЕМУ ПОБЕДИЛА ПОРТУГАЛИЯ.Он конечно вызывает сострадание но Лично мне понравилась безумно певица из Польши"
FALSE,26,Санкт-Петербург,Россия,318703046.0,7685231.0,из России,2,Дикарям из России будет трудно это переварить
FALSE,None,Москва,Россия,319083180.0,2131641.0,из России,1,"[id148024424|Виктория], сегодня видела как парень во время отбора болеет за Нави(сам он из Чили)...У него чуть ли не слезы,он подпевает....Я из России,просто заинтересовалась и посмотрела"
FALSE,15,Ростов-на-Дону,Россия,319256667.0,2334681.0,из России,2,"[id185438432|Настя], то чувство, когда хочешь голосовать, но из России."
FALSE,100,None,Россия,319281754.0,1770200.0,из Грузии,2,"[id351756084|Денис], ну,мне кроме нее из Грузии никто не понравился"
FALSE,14,Чита,Россия,319285118.0,18225469.0,из россии,2,Поскорей бы сволить из россии
FALSE,28,Санкт-Петербург,Россия,31929944.0,1606853.0,из Беларуси,1,"Зато Россию в этом году никто не может обвинить в том, что ""за своих голосуем"". Отдали 12 баллов Италии, 10 - Бельгии и 8 - Швеции. Политики ноль и всё честно! В отличии от некоторых... Мы всегда голосуем сердцем и не хрен свистеть каждый раз, когда мы отдаём высокие баллы близким странам, и они нам ставят 10-12. Значит, реально понравилось. В этом году зацепила Италия. В прошлом году Тео из Беларуси нам реально понравился, я до сих пор помню его выступление"
FALSE,21,Воронеж,Россия,31935889.0,1866184.0,из России,2,"На какой номер отправлять СМС из России? Скажите, пожалуйста😊"
FALSE,None,Екатеринбург,Россия,319484969.0,1950013.0,из Нидерландов,1,"[id289360349|Михаил], это чувак из Нидерландов"
FALSE,42,Магадан,Россия,319527045.0,7744392.0,из украины,2,"Парнокопытные небратья явно сопереживают своим кумирам из игил)))  так что вкс рф отымела не только тапочников... Утерли рожу и их хозяевам. Пендосам и израилю, а так же шлюховатым прокладкам из украины"
FALSE,None,Москва,Россия,319657843.0,362939.0,из Москвы,1,"Кто-нибудь собирается стопом в августе-сентябре-октябре из Москвы до Байкала/Владивостока и обратно? Плз, киньтесь в личку, одна поеду, ищу добряка/остряка или добрячку/морячку))"
FALSE,None,Москва,Россия,3199271.0,1946942.0,из Украины,2,"1 Россия
2 Австралия 
3 Франция 
Я думаю так будет . Помнится Алеша из Украины выступила примерно с такой же песней и народ не понял ее... Тут тоже самое, это песенный конкурс , а в тексте Джамалы очень много политики... Я не думаю что Европа поймет ее татарский язык в припеве"
FALSE,18,Петрозаводск,Россия,320584339.0,17451661.0,из России,2,Когда родом из России
FALSE,100,Санкт-Петербург,Россия,320653443.0,18098998.0,Из Казахстана,2,Из Казахстана
FALSE,None,Самара,Россия,321107685.0,1890105.0,из Азербайджана,2,"Ребята, ну почему вы не понимаете одного, что все эти споры в пустую и это ни к чему хорошему нас не приведёт... Самра была и будет лучшей. Да, я не отрицают, что вчера были неполадки либо с её голосом, либо ещё что-то. Но она молодец, несмотря на всё это справилась со своей задачей) она достойная участница из Азербайджана 💙❤💚"
FALSE,30,Кирово-Чепецк,Россия,32145056.0,2248727.0,из России,2,"[id102496225|Юлия], ведь в этом году на Евровидение из России никто не едет? Если Юлю Самойлову исключили."
FALSE,None,Чита,Россия,321578141.0,7688224.0,из Германии,2,"[id198565575|Максим], Карта предприятий, открытых в Украине с начала 2015 г, плюс строящиеся объекты. 👉👇 https://www.google.com/maps/d/viewer?mid=1kI7M2ngkfqQ78HuA0sCKGEaENzg&ll=48.30383114353129%2C32.23640374605566&z=6. 
 
• С 1 января 2017г в Украине в два раза увеличивается минимальная зарплата (с 1600 до 3200 грн). Впервые за годы независимости размер минимальной зарплаты сравнится с размером прожиточного минимума для трудоспособных лиц - https://www.segodnya.ua/economics/enews/byudzhet-2017-povysil-zarplaty-i-pensii-v-ukraine-minfin-781498.html. 
 
• С 1 января 2017 г на 50% вырастут оклады работников бюджетной сферы, врачей и учителей - https://delo.ua/ukraine/oklady-bjudzhetnikov-v-2017-godu-vyrastut-na-50-324671/. 
 
• С 1 января 2017 в Украине существенно вырастут стипендии: минимальная на 34,4%, а повышенная на 72,9% - http://podrobnosti.ua/2146980-v-ukraine-s-novogo-goda-povyshajut-stipendii.html. 
 
• В третьем квартале 2016 года реальный ВВП Украины вырос сильнее, чем ожидалось – на 2% против прогнозных 1,6% - http://www.segodnya.ua/economics/enews/ekonomika-ukra.. 
 
• Золотовалютные запасы Украины выросли на 1,8%. http://www.business.ua/ukraine/zolotovalyutnye_zapasy.. 
 
• Украина захватила ключевые рынки сбыта зерна России. В 2015/16 маркетинговом году Украине удалось поставить рекорд в экспорте зерновых культур на западные рынки. https://www.facenews.ua/news/2017/347031/ 
 
• Поступления от экспорта в Европу за 9 месяцев 2016 выросли на $530 млн до $9,96 млрд. https://delo.ua/ukraine/za-schet-chego-ukraina-narast.. 
 
• За два года доля Европейского Союза в балансе внешней торговли Украины выросла с 30 до 45 процентов. https://www.ukrinform.ru/rubric-economix/2139542-dola.. 
 
• Экспорт украинского меда побил исторический рекорд. http://biz.liga.net/ekonomika/prodovolstvie/novosti/3562557-eksport-ukrainskogo-meda-pobil-istoricheskiy-rekord.htm. 
 
• Харьковский тракторный завод возобновил свою работу. http://kharkov.dozor.ua/news/city/promyshlennost/1188.. 
 
• «Южмаш» отгрузил Orbital две первые ступени ракет Antares для будущих миссий снабжения МКС - https://itc.ua/news/yuzhmash-otgruzil-orbital-dve-pervyie-stupeni-raket-antares-dlya-budushhih-missiy-snabzheniya-mks/. 
 
• Видео с презентации Ан-132 - нового самолета Антонова без российских комплектующих👉 https://www.youtube.com/watch?v=tztoCyIyAbA 
 
• Ракета с украинским двигателем вывела на орбиту турецкий спутник. https://www.youtube.com/watch?v=b2N_p06tJdg 
 
• Японская компания запустила в Украине еще одно предприятие по выпуску кабелей для Volkswagen. http://cfts.org.ua/news/2016/12/14/yaponskaya_kompaniya_zapustila_esche_odno_predpriyatie_po_vypusku_kabeley_dlya_kontserna_volkswagen_38101. 
 
• Немцы открыли еще один завод в Украине. В Черновцах будут производить электрокабельную продукцию для автомобилей - http://deniskazansky.com.ua/poka_zapad_razvivajetsa_vostok_gibnet/. 
 
• Поляки построят на Черниговщине мусороперерабатывающий завод за 35 млн. евро https://inventure.com.ua/news/ukraine/polyaki-postroy.. 
 
• 13 декабря в Черновцах запустила новый завод на 1000 рабочих мест компания ООО «Аутомотив Электрик Украина». А 14 декабря в Черткове Тернопольской области японская корпорация Sumitomo Electric открыла первую очередь завода по производству кабельной продукции для автомобилей - это еще 500 рабочих мест. http://deniskazansky.com.ua/poka_zapad_razvivajetsa_v.. 
 
• Украинское сливочное масло вышло на рынок Нидерландов. http://www.trust.ua/news/135071-ukrainskoe-slivocnoe-.. 
 
• Украина увеличила расходы на ремонт дорог. В 2017 году в Украине планируется отремонтировать 2-2,5 тыс. км автомобильных дорог и 80 мостов. http://korrespondent.net/business/economics/3800209-n.. 
 
• Морские порты нарастили перевалку зерна и масла. http://landlord.ua/morskie-portyi-narastili-perevalku.. 
 
• Украинские города получают новенький транспорт. http://autoconsulting.com.ua/article.php?sid=37872 
 
• В Киев из Львова продолжают прибывать новые трамваи украинского производства. Новые трамваи Электрон вышли на маршруты в Киеве: первые фото http://nv.ua/ukraine/events/novye-tramvai-elektron-vy.. 
 
• Крупнейшая французская энергетическая и газовая компания Engie начала импорт газа в Украину. http://begemot.media/news/frantsuzskaya-gazovaya-komp.. 
 
• Китайские компании построят в Чернобыльской зоне солнечную электростанцию. Стоимость проекта составит 1 миллиард долларов на протяжении следующих двух лет. http://censor.net.ua/news/423064/kitayiskie_kompanii_.. 
 
• Государственный Укргазбанк начал финансирование проекта строительства Новотроицкой ветровой электростанции (ВЭС) мощностью 70 МВт, которая реализуется компанией «Виндкрафт Таврия» в Херсонской области. Она войдет в тройку крупнейших и мощнейших в Украине http://hubs.ua/business/ukrgazbank-profinansiruet-str.. 
 
• На Закарпатье в горной местности заработала солнечная электростанция ""Гута-2"" мощностью 3,5 МВт. https://focus.ua/country/364299/ 
 
• Под Николаевом завершено строительство новой солнечной электростанции мощностью 3,5 МВт. http://inshe.tv/economics/2016-12-25/191377/ 
 
• Украинская ферма наладила экспорт черной икры в Европу. http://hubs.ua/business/ukrainskaya-ferma-naladila-ek.. 
 
• Bosch создаст совместное предприятие с китайским инвестором в Украине https://inventure.com.ua/news/ukraine/bosch-sozdast-s.. 
 
• Инвесторы из Германии в следующем году планируют начать строительство солнечной электростанции мощность 50 МВт в Тростянце Сумской области https://ru.slovoidilo.ua/2016/12/11/novost/jekonomika.. 
 
• Американские инвесторы профинансируют $140 млн в строительство аэропорта в Умани. https://inventure.com.ua/news/ukraine/amerikanskie-in.. 
 
• Новый индустриальный парк ""Житомир-Схид"" площадью 24,7 га появится в Житомире. https://inventure.com.ua/news/ukraine/novyj-industria.. 
 
• Украина будет производить американские автоматы М16. Они состоят на вооружении в 40 странах мира. http://zn.ua/UKRAINE/ukraina-budet-proizvodit-amerika.. 
 
• Украина и США будут выпускать стрелковое оружие. Укроборонпром подписал меморандум с американской компанией Aeroscraft. http://korrespondent.net/ukraine/3795831-ukrayna-y-ss.. 
 
• Украина и Словакия будут выпускать стрелковое оружие. Производство будет запущено на территории Украины. http://korrespondent.net/ukraine/3756475-ukrayna-y-sl.. 
 
• Украинцы восстановили разрушенный рускими оккупантами в 2014-м мост в Славянске . http://horoshiyblog.livejournal.com/2209671.html 
 
• В Северске восстановили уничтоженный боевиками мост. http://lb.ua/news/2016/12/27/354615_severske_vosstano.. 
 
• Европейский банк реконструкции и развития начинает реализацию новой программы финансирования мелкого и среднего бизнеса. https://inventure.com.ua/news/ukraine/ebrr-podderzhit.. 
 
• Стартап одесских студентов Mevics привлек $500 тыс инвестиций https://inventure.com.ua/news/ukraine/startap-odesski.. 
 
• В период с января по октябрь 2016 года было осуществлено поставок украинской сельскохозяйственной продукции на сумму $11 млрд 837,2 млн, что составило 40,7% от общенационального экспорта.https://ru.slovoidilo.ua/2016/12/16/novost/jekonomika/ukraina.. 
 
• Украинский стартап Polyteda Cloud оказался в числе победителей программы по исследованию и инновациям Еврокомиссии Horizon 2020 SME Instrument. Программа призвана находить потенциально прорывные бизнесы для работы на европейском рынке. - See more at: https://inventure.com.ua/news/ukraine/ukrainskij-proe.. 
 
• Отремонтированный за средства Минобороны США госпиталь открылся в Одессе http://petrdub.livejournal.com/76115.html"
FALSE,None,Москва,Россия,321631.0,383912.0,из Уфы,2,"[id80438726|Илья], если прямо из Уфы, то можно в Абзаново на речку Инзер, вот ездили с друзьями в 2013м https://vimeo.com/66549839"
FALSE,None,None,Россия,321682162.0,2188764.0,из Бельгии,2,"Хм...Их бы голосами с Бланш из Бельгии поменять😅 Тогда картина была бы правильнее))) У нее слишком низкий, у него слишком высокий))"
FALSE,27,Казань,Россия,321735389.0,7629666.0,из Казани,2,Я из Казани это норма
FALSE,14,Сланцы,Россия,321898461.0,2083219.0,из России,1,"[id356937758|Максим], мне не 8 лет, между прочим я тоже из России.. Все я с вами не хочу обшаться"
FALSE,None,None,Россия,32199662.0,2079795.0,из Эстонии,1,Группа Иль Воло и дуэт из Эстонии в прошлом году. Самые лучшие
FALSE,None,Медногорск,Россия,322075641.0,2052119.0,из Австралии,1,Господи и этому чуду юду из Австралии по 12 баллов? За чтоо?? Херня полнейшая же..... И песня и сама девка....
FALSE,None,Волгоград,Россия,322486045.0,17905764.0,из России,2,Мне похуй я из России
FALSE,19,Энгельс,Россия,322564075.0,2097015.0,из России,1,"Люди успокойтесь уже! Сколько времени прошло, а вы все с ума сходите. Смиритесь вы наконец, в жизни полно несправедливости. Что теперь по каждой причине с ума сходить? P.S. я из России, если что. А то тут много кто орал, что я украинка 😱"
FALSE,None,Волгоград,Россия,323057406.0,17472605.0,из России,2,"Ладно чувак, я тролль. Я сам из России))"
FALSE,None,Москва,Россия,323271547.0,1629476.0,из россии,2,"[id290155748|Дарья], кто из россии прошёл ?"
FALSE,21,Новокузнецк,Россия,323324490.0,1949808.0,из Австралии,1,"[id197788752|Вера], из Австралии"
FALSE,None,None,Россия,323424210.0,1956196.0,из Азербайджана,2,Пройдите ниже и посмотрите комменты под постом о певице из Азербайджана Самре.Выводы делайте сами.
FALSE,None,Москва,Россия,32349501.0,2087344.0,из Казани,2,"Я наверн не с теми европейцами общаюсь, никогда не встречал еще живого человека из моего окружения,которому бы эта песня понравилась
В Праге,Варшаве,Дублине,Мальмо
Своих знакомых скок не спрашиваю,в основном понравились им киприоты,хорватка,чешка,венгр,джамала почти всем понравилась,кроме двух моих подруг из Казани"
FALSE,29,Москва,Россия,3237940.0,2350834.0,из Англии,2,"Бред конечно ... Если даже брать по искренности про которую все говорят , у Люси из Англии была сильнейшая песня . Португалия рядом не стояла .  А если объективно судить то Болгарин должен был забирать первое место !"
FALSE,29,Москва,Россия,324086207.0,7487723.0,из Москвы,1,"[id80631503|Павел], конечно Вася. Вася, стеляга из Москвы 😂👌
Не смеши мои внутренности 😂"
FALSE,22,Москва,Россия,32419599.0,1580182.0,из Грузии,2,"Мне интересно, эта Нина Сублатти из Грузии кто была? Линда или Даша из Папиных дочек?!"
FALSE,None,None,Россия,3243162.0,2293320.0,из Азербайджана,2,"[id54573619|Виктор], мне тоже, пожалуй из всех в первой части полуфинала понравилась девушка из Азербайджана. А вобще... нет песен, которые прям зацепили. Посмотрим что там во втором полуфинале будет."
FALSE,None,Москва,Россия,3245513.0,2797762.0,из Казахстана,2,"""В декабре 1990 Крикалёв начал подготовку к участию в девятой экспедиции на станцию «Мир». Союз ТМ-12 был запущен 18 мая 1991 года с командиром Анатолием Павловичем Арцебарским, бортинженером Крикалёвым и британской женщиной-космонавтом Хелен Шарман. Через неделю Шарман вернулась на Землю с предыдущим экипажем, а Крикалёв и Арцебарский остались на «Мире». За лето они осуществили шесть выходов в открытый космос, при этом провели многочисленные научные эксперименты, а также работы по обслуживанию станции.

По плану возвращение Крикалёва должно было произойти через пять месяцев, но в июле 1991 Крикалёв согласился остаться на станции «Мир» в качестве бортинженера с другим экипажем (который должен был прибыть в октябре), так как следующие два полёта были объединены в один. 2 октября 1991 место бортинженера в корабле «Союз ТМ-13» было занято Токтаром Аубакировым, космонавтом из Казахстана, который не был подготовлен к длительному полёту. Он и Франц Фибек, первый космонавт Австрии, вместе с Арцебарским 10 октября вернулись на Землю, а командир Александр Волков остался с Крикалёвым. После смены экипажа в октябре Волков и Крикалёв продолжили эксперименты на «Мире», совершили ещё один выход в открытый космос и вернулись на Землю 25 марта 1992 года. Этот полёт интересен тем, что космонавты улетали из СССР, а вернулись уже в Россию — во время их полёта Советский Союз прекратил существование. За этот полёт Крикалёв был удостоен звания Героя Российской Федерации (звезда Героя РФ № 1). Продолжительность полёта составила 311 сут. 20 ч 00 мин 34 с.

За два первых полёта Крикалёв провёл в космосе более года и трёх месяцев и совершил семь выходов в открытый космос.

В октябре 1992 руководство НАСА объявило о том, что на американском корабле многоразового использования полетит российский космонавт, имеющий опыт космических полётов. Крикалёв стал одним из двух кандидатов (второй - Владимир Титов), направленных Российским космическим агентством для тренировок вместе с экипажем STS-60. В апреле 1993 года Крикалёв был объявлен основным кандидатом."" 

Ждем знатной клюквы :)"
FALSE,28,Москва,Россия,324562466.0,18070719.0,ИЗ МОСКВЫ,2,"РУССКИЙ НАРОД КТО ЖИВЕТ В ПРИМОРЬЕ, В НЕПОСРЕДСТВЕННОЙ БЛИЗОСТИ ОТ ОБЪЕКТА ГДЕ ВСЕ ПРОИЗОШЛО?! ДЕВУШКА ТЫ ИЛИ ПАРЕНЬ, ЕСЛИ ТЫ ПОРЯДОЧНЫЙ (-АЯ) ДАВАЙ СОСТАВИМ ПЕТИЦИЮ В АДМИНИСТРАЦИЮ ГДЕ ВСЕ ПРОИЗОШЛО, ЭТИ ПАДАЛИ ДОЛЖНЫ ПОНЕСТИ НАКАЗАНИЕ ИХ НУЖНО ЭММИГРИРОВАТЬ  С НАШЕЙ СТРАНЫ! ИЛИ ДАТЬ СРОК ЗА ЖЕСТОКОЕ ОБРАЩЕНИЕ К ЖИВОТНЫМ! ЕСЛИ ЗАКОН НЕ ПОМОЖЕТ Я ПРИЗЫВАЮ ТЕХ КТО НЕ ХОЧЕТ ОСТАТЬСЯ В СТОРОНЕ И НАКАЗАТЬ САМИМ, ГОТОВ ОПЛАТИТЬ РАССХОДЫ НА ДОРОГУ ИЗ МОСКВЫ ИЛИ БЛИЖАЙШИХ ГОРОДОВ ПОДМОСКОВЬЯ!!! ПОЖАЛУЙСТА НЕ ОСТАВАЙТЕСЬ РАВНОДУШНЫМИ!!! Я НЕ РАСИСТ И У МЕНЯ МНОГО ЗНАКОМЫХ СРЕДИ ЛИЦ НЕ РУССКОЙ ВНЕШНОСТИ, НО МНОГИЕ ИЗ НИХ ПРОСТО ТВАРИ КОНЧЕННЫЕ ОНИ ПОПУТАЛИ ВСЕ РАМКИ И СЛИШКОМ ВАЛЬЯЖНО ЧУВСТВУЕТ В РОССИИ!!! ЭТО НУЖНО ПРЕКРАТИТЬ!!!ОТЗОВИТЕСЬ ЖИТЕЛИ ПРИМОРЬЯ!!! ЕСЛИ НЕ МЫ ТО КТО!?!?!?"
FALSE,None,Железнодорожный (Балашиха),Россия,324783917.0,7626098.0,из Италии,2,"Долбоебы из Италии победили нормальных. Ура, ура, ура."
FALSE,None,Санкт-Петербург,Россия,325124911.0,1964230.0,из России,1,"[id49736350|Ваня], ой. Давайте,теперь у каждого участника,который из России будем искать плагиат. Смешно😂"
FALSE,None,Томск,Россия,325482973.0,1891856.0,из казахстана,1,"я из казахстана,и болею за РОССИЮ,мне нравится УКРАИНА но видемо после АНИ ЛОРАК больше за украину никто больше достойно не выступит!"
FALSE,None,Буденновск,Россия,325511853.0,1942275.0,из Австралии,1,"после первого полуфинала я была уверена что Лазарев победит, но после второго полуфинала моя увереность пошатнулась. сильная  участница из Австралии, да и знаете Белорусь не прошла, что привело меня в реальный шок. песня обалденная, постановка тоже не плохая и не прошел.. еще раз убеждаюсь, что от этого конкурса можно ожидать что угодно и кто победит никто не знает, можно лишь предпологать. в любом случаи я буду рада за страну победительницу. но мысленно я конечно же с Сережей. мы все его очень любим и надеемся, что он привезет в Россию хрустальный микрофон."
