from_id,comment_id,text,from_expression,city,age,country,sex
229882709.0,1559853.0,"Почему ""с Польши?"" По правилам русского языка ""из Польши"". Посты на русском языке, почему тогда вкропления украинского присутствуют? Чем это обусловлено?",с Польши,None,None,None,2
117278394.0,1552145.0,"Девушку с Украины признали лучшим фотографом Евровидения
#евровидение #evrovision #evrope #style
http://vk.com/kdbrvlsk",с Украины,None,None,None,2
170769918.0,1561995.0,"[id17681821|Юлия], как я Вас понимаю.
Смотрю на весь шлак который прошел, и вспоминаю шикарную песню Чехии, которую слили в унитаз вместе с Сан Марино. Они были достойны финала. А теперь на одном уровне с Сан Марино. Тю",с Сан Марино,None,None,None,1
229882709.0,1559885.0,"Почему ""с Великобритании?"" По правилам русского языка ""из Великобритании"". Посты на русском языке, почему тогда вкропления украинского присутствуют? Чем это обусловлено?",с Великобритании,None,None,None,2
188227359.0,1551301.0,"[id119610878|Таня], с Украины не голосуют же?",с Украины,None,None,None,1
168062265.0,1545892.0,"[id235308088|Аня], чего 25? может человек с Азербайджана, не все же тут русские",с Азербайджана,None,24,None,1
42275411.0,1544932.0,"Ндаааа, Европа медленно но верно слетает с катушек! В первом п/ф откровенно слили белорусов, для меня это был вообще шок,потому что песня была одной из лучших в полуфинале!
А сегодня еще и Чехию с Сан-Марино слили, что там вообще происходит?",с Сан-Марино,Минск,None,Беларусь,1
264251815.0,1545804.0,"У меня от этого евровидения такие гадкие ощущения. 
Сначала не прошли Беларусь и Дания любимые :с
Теперь вот очень талантливые песни с Мальты и Чехии. 
Что-то странное с Европой твориться.",с Мальты,None,None,None,1
50505656.0,1542187.0,Какая то хрень с Норвегии прошла и Словенка с тупым голосом а кукалка из Исландии нет,с Норвегии,Минск,26,Беларусь,2
284042043.0,1542369.0,Жаль милашку с Исландии(( и Чехов((,с Исландии,Волгоград,None,Россия,1
24165823.0,1542399.0,"За Чехию просто некому было голосовать в этом пф. Обожаю эту страну и самих исполнителей,но это как и с Сан-Марино чистой воды авантюра. Валька сколько пробиться пыталась? Родить проще,чем этим странам в финал попасть.",с Сан-Марино,Нижний Новгород,24,Россия,1
292368102.0,1542511.0,"Ладно друзья я,думаю тут нет тех кто с чехии,там с кипра
в Финале мы будем болеть только за любимую одну команду
Кто то Азербайджан.Пол страны за Россию
Кто то за Грузию
кто то за Армению
давайте не париться,и не взрываться.",с чехии,None,None,None,2
141506823.0,1543033.0,"И не дай бог педики с Италии еще выиграют.То Евровидение можно смело признать что только для геев,лезби и би...",с Италии,Düsseldorf,None,Германия,2
295587009.0,1543369.0,"[id147525662|Альбина], я голосую каждый год за Украину  с Азербайджана",с Азербайджана,None,None,None,2
63939482.0,1541177.0,Где принцесска с Исландии????😭😭,с Исландии,Санкт-Петербург,None,Россия,1
31155152.0,2189114.0,ребята а кто с России едит?,с России,Баку,None,Азербайджан,2
157685928.0,2188881.0,"[id98008121|Алексей], блять, вот если из-за дрочки на Антонюк у букмекеров РЕЗКО падают ставки на Россию, нахуя наш Первый Анал её посылать собрался на конкурс? Может ей действительно стоит поехать и остаться в полуфинале??? Может тогда до наших дойдёт, что нужно кого надо выбирать, а не кого попало. Хотя вряд ли. Я просто ору с России в этом году.",с России,None,None,None,2
98008121.0,2186650.0,"[id301215499|Mister], а как же фсе ""куплено"", фсе ""политизировано"", свое ""альтернативное добровидение"". Я реально ржу с России. Каждый год после итогов ныть, что все нечестно , что бедную росмиюшку снова засудили и каждый год снова подтверждать свое участие. Это такое садомазо или истерики про ""все политизировано"" лишь пыль?",с России,Саки,None,Украина,2
414825521.0,2184692.0,"[id3011643|Юрий], я фигею с них. Как будто всех наркоманов с Португалии загнали в этот зал и заставили вести отбор.",с Португалии,None,None,None,2
310996567.0,2184454.0,"[id246039501|Владислав], С Беларусией в абнимку в фмнале",С Беларуси,Витебск,None,Беларусь,1
326805995.0,2182852.0,"Омг ,теперь вся надежда на Австралию и Свалу с Исландии,ну такие шлак-песни на отборах этих(",с Исландии,Львов,18,Украина,2
391906691.0,2210386.0,с Хорватии всегда Опера,с Хорватии,None,22,None,1
310996567.0,2178264.0,"[id133351384|Роман], Нармальная веселая песня . Нечего позорного нету может и финал быть если зажгут.. Девка с Беларуси хорошо поет .От твоих проф заявок зал будет спать а пот Беларусь потанцует",с Беларуси,Витебск,None,Беларусь,1
296313146.0,2177833.0,Это правда что с Швеции Лорин едет?,с Швеции,Воронеж,None,Россия,2
91863.0,2259546.0,"[id27995858|Владислав], а мы как принимающая страна и победившая до, просто забили на то кому петь, Приходько хотела на Евро и ей дали, хотя она с Украины.",с Украины,Санкт-Петербург,33,Россия,1
177547045.0,2258320.0,ну когда уже будет репетиция участников с Украины,с Украины,Херсон,None,Украина,2
177266990.0,2258003.0,"Что за ванильная радуга сзади
Это типо прошлогодней Зои с Австрии😂а единороги там будут?",с Австрии,Минск,20,Беларусь,1
87226435.0,2257517.0,"Внимание адекватным гражданам России, которые хотят его смотреть, не смотря на отказ РФ транслировать конкурс показушно, чтобы никто не увидел как Киев успешно подготовился и не дают людям возможность его увидеть, вы можете смотреть Евровидение 2017 онлайн в прямом эфире с Киева по ссылке
http://1tv.com.ua/live это официальный телеканал Украины, который транслирует конкурс!
Киевское время, такое же как и московское.
Включайте прямые эфиры:
9 Мая в 22:00
11 Мая в 22:00
13 Мая в 22:00.
Приятного просмотра и отличного настроения всем, кто не может смотреть по ТВ.",с Киева,Черкассы,None,Украина,2
87226435.0,2257980.0,"[id153499611|Николай], канал всегда показывает, там кстати сегодня шли передачи про Евровидение 2017 и они ведутся на русском языке, во время прямых эфиров думаю тоже проблем с трансляцией не возникнет. Так что смотрите, не смотря на запрет, который я лично считаю глупым, люди должны видеть конкурс, Киев же покзывал прямую трансляию Евровидения с Москвы.",с Москвы,Черкассы,None,Украина,2
87226435.0,2257988.0,"Внимание адекватным гражданам России, которые хотят его смотреть, не смотря на отказ РФ транслировать конкурс показушно, чтобы никто не увидел как Киев успешно подготовился и не дают людям возможность его увидеть, вы можете смотреть Евровидение 2017 онлайн в прямом эфире с Киева по ссылке
http://1tv.com.ua/live это официальный телеканал Украины, который транслирует конкурс!
Киевское время, такое же как и московское.
Включайте прямые эфиры:
9 Мая в 22:00
11 Мая в 22:00
13 Мая в 22:00.
Приятного просмотра и отличного настроения всем, кто не может смотреть по ТВ.",с Киева,Черкассы,None,Украина,2
87226435.0,2258867.0,"[id180395868|Илона], вы можете смотреть Евровидение 2017 онлайн в прямом эфире с Киева по ссылке
http://1tv.com.ua/live это официальный телеканал Украины, который транслирует конкурс!",с Киева,Черкассы,None,Украина,2
87226435.0,2258870.0,"[id153499611|Николай], вы можете смотреть Евровидение 2017 онлайн в прямом эфире с Киева по ссылке
http://1tv.com.ua/live это официальный телеканал Украины, который транслирует конкурс!
Пройдите по ссылке и нажмите Play для начала потока.",с Киева,Черкассы,None,Украина,2
87226435.0,2260188.0,"[id153499611|Николай], пожалуйста, приятного просмотра Евровидения 2017 с Киева😊",с Киева,Черкассы,None,Украина,2
177266990.0,2257004.0,Парень с Австрии лучше всех тут,с Австрии,Минск,20,Беларусь,1
167727554.0,2255518.0,"Никто, Евровидение не защитило свою репутацию международного музыкального конкурса, повелась на поводу у бандеровцев, огалтелых нацистов. Два года назад это был ещё конкурс, песни хорошие конечно, но не отражают национальной идентичности, лишь некоторые страны не бояться её показывать, например Франция. А так почти все песни однотипные. А кто станет победителем всегда ясно, если есть какая-то бородатая баба то она, если есть бедная девушка с Украины, которая находится под ""гнетом"" России то она. голос ничего не решает",с Украины,Караганда,22,Казахстан,2
87226435.0,2264330.0,"Внимание адекватным гражданам России, которые хотят его смотреть, не смотря на отказ РФ транслировать конкурс показушно, чтобы никто не увидел как Киев успешно подготовился и не дают людям возможность его увидеть, вы можете смотреть Евровидение 2017 онлайн в прямом эфире с Киева по ссылке
http://1tv.com.ua/live это официальный телеканал Украины, который транслирует конкурс!
Киевское время, такое же как и московское.
Включайте прямые эфиры:
9 Мая в 22:00
11 Мая в 22:00
13 Мая в 22:00.
Приятного просмотра и отличного настроения всем, кто не может смотреть по ТВ.",с Киева,Черкассы,None,Украина,2
87226435.0,2264331.0,"Внимание адекватным гражданам России, которые хотят его смотреть, не смотря на отказ РФ транслировать конкурс показушно, чтобы никто не увидел как Киев успешно подготовился и не дают людям возможность его увидеть, вы можете смотреть Евровидение 2017 онлайн в прямом эфире с Киева по ссылке
http://1tv.com.ua/live это официальный телеканал Украины, который транслирует конкурс!
Киевское время, такое же как и московское.
Включайте прямые эфиры:
9 Мая в 22:00
11 Мая в 22:00
13 Мая в 22:00.
Приятного просмотра и отличного настроения всем, кто не может смотреть по ТВ.",с Киева,Черкассы,None,Украина,2
96841145.0,2263612.0,"[id85390953|Сергей], да нет, просто ты убогий. Ведь ты с Украины",с Украины,Санкт-Петербург,16,Россия,1
319221280.0,2262746.0,Мне кажется с Италии ситуация 2015  года повториться,с Италии,None,23,Швеция,2
33987089.0,2261457.0,"[id231560860|Мадина], да, они говорят на русском, как и парень с Болгарии)",с Болгарии,Николаев,None,Украина,1
162872948.0,2230602.0,"Киев Киев Киев !
Ищу себе друга истинного еврофана , который , внимание , живет в Киеве. Я в первых числах мая буду в Киеве. Мне очень , ну очень , нужен друг , который будет со мной ходить в различные халявные места , где можно встретить участников Евровидения и сфотографироваться с ним. Я человек добрый , искрений и не занудный. Ищу такого же. Можно даже друга-гея ( уж с ними веселее , правда )
Буду просто рад , если мне кто то напишет в лс💛🙏🏻
Я сам не с Киева и мне очень нужен друг , который всегда будет со мной рядом ( ну ладно , не всегда 😛😉 ) 
В поиске своего волонтера 🐰💙🌈🙈🤗",с Киева,None,None,None,2
105179152.0,2229897.0,"[id153107553|Ульяна], да, только почему то Англию и США все уважают и на них все равняются, а с России все ржут",с России,Харьков,None,Украина,2
265562741.0,2229485.0,"[id201859980|Данил], я болеею за Италию а песня не так уж и плоха по сравнению с Португалиией",с Португалии,Dublin,None,Ирландия,2
370571127.0,2226988.0,Только с Украины представитель не ахти ...,с Украины,San Francisco,24,США,2
323513948.0,2227465.0,"Как же в России и НА украине бомбят по этому недоконкурсу. На днях был в Греции, общался с немцами. В Европе всем глубоко насрать на этот конкурс. Ну и тему конечно про наших ""братьев"" с украины подняли. Так вот, перевожу дословно: свиньи и предатели в Европе не нунжы. Эх..  бедная украина, почти Европа",с украины,None,25,None,2
410412113.0,2228022.0,"[id231881814|Дмитрий], и где же в самой новости есть информация о том что наши считают байкот блефом?😏Вы всегда распространяете лживые новости с громкими заголовками? Ах да, вы ж с россии, а у вас на россии псевдоновости в почете😩😩😩Проверяйте информацию перед тем как бред писать😃😃",с россии,None,None,None,2
151356962.0,2232162.0,"[id153518729|Олеся], я не с России как бы!Умная нашлась тут! Сначала читай внимательно мои коменты в которых я упоминаю,что я с Украины!
Не стоит мне писать!",с России,None,None,None,1
47389598.0,2226129.0,"Loreen - эйфория)) единственный раз, когда угадала победителя)

И у Нины Сублатти с Грузии крутая песня была)",с Грузии,Запорожье,23,Украина,1
231881814.0,2228459.0,"[id122943424|Людмила], думаете, Европа больше поверит правдолюбам с Украины, чем судьям из Гааги?",с Украины,Москва,None,Россия,2
406296146.0,2224136.0,"Никита, одна из фаворитов?
У буков она далеко за топ-10, а то и топ-15 
Сомневаюсь что за штамп жюри дадут больше баллов, чем Финляндии
Это тот же случай, что и с common linnets в 2014, хотя вряд ли у них будет такой результат
То, что песня тихая, спокойная и медленная ну никак не значит, что она скучная
Blackbird очень музыкальная и атмосферная, в эту песню можно вникнуться, если знаешь английский и понимаешь, о чём она поёт, то атмосфера отчаяния и страха накрывает полностью, особенно инструментальная часть
Эта песня оставляет послевкусие, она запомнилась с 1 раза, а горлодранке с Дании пришлось долго орать, чтобы оставить этот банальный примитивный текст и мотив в памяти
Смысл сам ищи, не моя вина, что ты его не видишь",с Дании,None,None,None,2
18362691.0,2223125.0,Реакция на Юлию Самойлову с УКРАИНЫ 🇺🇦🙄,с УКРАИНЫ,Киев,None,Украина,2
18362691.0,2222849.0,Реакция на Юлию Самойлову с УКРАИНЫ 🇺🇦 ☺,с УКРАИНЫ,Киев,None,Украина,2
6570016.0,2221974.0,"КАК ЖЕ НАДОЕЛ КОНФЛИКТ УКРАИНЫ И РОССИИ! 
НАРОД, ВЫ ПОНИМАЕТЕ, ЧТО НАС СТАЛКИВАЕТ ЛБАМИ ПРАВИТЕЛЬСТВО, А МЫ ВЕДЕМСЯ! 
Жизнь и у Россиян, и у Украинцев проходят одинаково - у каждого есть семья, все мы одинаково ходим на работу, растим детей, любим своих родителей, радуемся жизни, смеемся, плачем, дружим. Я уверен, что с детства каждого из нас учили только добру, неважно откуда ты с Киева или с Москвы, в любой сказке мораль была одна, что ДОБРО побеждает ЗЛО, а Ваше втаптывание друг друга в грязь, отнюдь не то чему вас учили родители. ОДУМАЙСЯ, НАРОД! 
В СМИ Украины говорят одно, в СМИ России другое, ПРАВДУ уже днем с огнем не сыщешь, но ни один человек в здравом уме ни со стороны России, ни со стороны Украины не хочет войны. 
ДАВАЙТЕ ПЕРЕСТАНЕМ ЛИТЬ ГРЯЗЬ ДРУГ НА ДРУГА!",с Киева,Раменское,28,Россия,2
239173903.0,2223103.0,"[id49736350|Ваня], Каких там новостей еще?! Я живу в Ростовской области почти на границе с Украиной.каких то 30 км от границы. У нас тут с Украины полно,и беженцев с Донбасса и так,бизнесменов разных. Вот база где охраняю, у нас склады арендуют как раз с Украины ребята.Взяли аренду под продукцию,вобщем,(купи-продай).Так вот приезжают,то грузятся,то разгружаются. Так вот они мотаются туда,сюда,я с ними общаюсь и в инете,а телек мало что там смотрю.",с Украины,None,None,Россия,2
229380757.0,2223321.0,"Украина уже всем опостылела, с ее протянутой рукой. Те же поляки уже митинги собирают за то, чтоб меньше было ""работающих с Украины"", что уж говорить про другие европейские страны. Да будет известно тем, кто дальше Украины, никуда не выезжал, сейчас европейцам тяжело найти постоянную работу, в той же Франции, французы, окончившие универы, работают по 3-месячным договорам, что уж говорить об украинцах, образование которых вообще сейчас не ценится в Европе...максимум, это мести улицы и убирать судна под лежачими, т.к. на эту работу коренное население не идет.))",с Украины,Санкт-Петербург,None,Россия,1
122943424.0,2224623.0,"[id178194695|Александр], вали с крыма, что ты там пригрелся, вали на украину, там для тебя рай..если не пристрелят как крымчанина, да кто с тобой говорить то будет",с крыма,Санкт-Петербург,39,Россия,1
190218477.0,2224672.0,"Интересно , а что обидного в слове кацап ? Это как ватрушкой какой-нибудь назвать . Давайте уж ребята с Украины обзывайтесь москалями - это хоть привычное , хоть тоже малообидное для иногородних русских слово-выражение.",с Украины,Санкт-Петербург,116,Россия,2
195287535.0,2372182.0,Кофе с Румынкой Француженкой и девушка с Греции ещё 😄а после кофе с Дании груди то что надо 😄,с Греции,Москва,115,Россия,2
195287535.0,2372015.0,"[id131880151|Руслана], хах ) Американская п@литика победила в 2016 году 😄 но ни как не джамала, за это г никто смс неотправлял даже ) ты только позоришся с песней джамалой здесь 😄👍  друзья с украины неслушают такой шлакк",с украины,Москва,115,Россия,2
122943424.0,2371341.0,"[id15295170|Марианна], да блин украина задолбалась вносить этих европейцев в свои говно-списки..вам ж с питера не видно да?",с питера,Санкт-Петербург,39,Россия,1
381889756.0,2371462.0,"[id83883748|Мария], Если ещё что не будь не придумывают плане отношение с России как придумала Украина народ Украины не виноват виноваты выше стоящие органы им лечить мозги нужно реально у меня всё на этот сщёт",с России,None,37,None,1
195287535.0,2371641.0,"[id15295170|Марианна], каждый год качаю мёд с украины 😄всё устраивает",с украины,Москва,115,Россия,2
195287535.0,2371745.0,"[id122943424|Людмила], да я был много раз в украине там необщаются на украинском они его используют если чисто для прикола поржать, а общение на Русском идёт всегда, сейчас многие с украины уезжают в Европу жить, Европейцы не просто так открыли им визы, чтоб они забили на эту страну... по сути если б я был хохлом то наверное уже где то бы жил за границей, Европейцам жалко их стало а кто просекает фишку тот едет в Европу",с украины,Москва,115,Россия,2
206137389.0,2371584.0,"Джамала :з она очень классная.
P.S. Я с России",с России,Липецк,None,Россия,2
195287535.0,2369917.0,"[id91863|Анастасия], Дима Билан честно хоть победил без политики в отличии от попрошайки с украины 👌😄🇷🇺",с украины,Москва,115,Россия,2
146896343.0,2367729.0,"[id229380757|Светлана], не знаю как там вам, а мне ВК нужен ... вау, кому то с России не плевать на украинский закон 😱 что-то крупное в лесу сдохло ?",с России,Киев,None,Украина,1
177547045.0,2367812.0,"[id229380757|Светлана], вот панайотова и могли он как раз с Украины родом",с Украины,Херсон,None,Украина,2
231629831.0,2367892.0,"[id229380757|Светлана], у польшы они в основном работают с украины...уровень жизни то ниже , чем даже в польше",с украины,Самара,None,Россия,1
357785908.0,2368101.0,"[id231629831|Ольга], все правильно написали, а что с этих свидомых взять, свою страну то просрали.Где тут админы , что не убирают грязные комменты с Украины",с Украины,Самара,None,Россия,1
195287535.0,2368119.0,"не умеют украинцы проводить такие конкурсы слишком слабо, пример тому жопа и непонятные выступления артистов с украины, ещё были проблемы с билетами, и звук микрофона во время выступлений бывало прерывался, ну а по публике видно было что деревня полная... про красную дорожку молчу когда певец выходил играла не его музыка... в плюсах заметил только иностранное оборудование спецэффекты сцены были хорошие 21 век всё таки уже, в целом нормально было но не торт",с украины,Москва,115,Россия,2
231629831.0,2368440.0,"[id131880151|Руслана], во-первых первых начала тут писать мне ты тут первая и никак не угомонишься во-первых вторых лечись ,быть может поможет ,желчью исходишьсч ты тут и твои протеже с Украины ,и давай заканчивай писаться тут мне ,все равно не продолбишь нас своим мусором и желчью ,",с Украины,Самара,None,Россия,1
357785908.0,2369255.0,"[id140585904|Кристина], ну кто бы мычал с Украины ,про взяточников ,в коррупции в днище,а все на Россию равняете,куда нам до вас,у вас же президента шоколадный король ,олигарх",с Украины,Самара,None,Россия,1
274846249.0,2364232.0,"Честно сказать, за Болгарию не болел и даже песня не особо зацепила, но меня так сильно зацепил этот семнадцатилетний Кристиан, и особенно когда я узнал что он ещё и с России, я был очень горд. Он ещё раз доказал что  Россия могучая и что всегда победа за нами, лично для нас, он подарил победу! Кристиан, спасибо! ❤",с России,None,None,Россия,2
274846249.0,2364236.0,"[id346045236|Güler], ору, он с России омг",с России,None,None,Россия,2
17148938.0,2364278.0,Кому интересно - заходим. Мнение насчет евровидения с Украины,с Украины,Киев,21,Украина,1
231629831.0,2367724.0,"[id12306799|Александр], ну в следующем году вас накажут, потому что примешивать в конкурс политику не рационально, это не я придумала, а организаторы конкурса.-украина кстати погоду в этом конкурсе не делает и как важный партнер в той же политике)
Кстати писать Рашка и ватники, украинцев и вас никак не красит, ни в одной другой республики и даже иностранцы такого не пишут...только с украины прозамбированные люди",с украины,Самара,None,Россия,1
67301979.0,2351626.0,"я с россии -но выступление торвальд нормальное было-не победимтель, но лучше португалии",с россии,Волгоград,None,Россия,2
25190246.0,2354872.0,"[id36313142|Dima], он сам с Украины. Скорее при чём тут флаг Австралии...",с Украины,Кемерово,24,Россия,1
161719751.0,2355913.0,"Это так классно
Я довольна результатом
Правда я до последнего верила в то, что победителем будет Болгария. Ведь у Кристиана были все шансы: прекрасный голос, внешность, талант, молодость - все составляющие победы.
Но португалец... У него как будто связь с космосом. Он не поёт. Он проживает каждое слово в песне, каждую ноту. Невероятно чистый и прекрасный человек✨ Счастья ему💜
P.s. Надеюсь, с Португалии нас не турнут",с Португалии,Химки,16,Россия,1
234997416.0,2360846.0,"[id408455801|Анна], русские, русские.. Это не русские, а отдельная кучка политоты-ваты, которой делать нечего. Я с России и победе Сальвадора рада, а еще больше рада за попадание в Топ-3 Молдовы, вот уж чего не ожидала",с России,Санкт-Петербург,None,Россия,1
151356962.0,2358425.0,"Я сама с Украины. И Оторвальд выступил отвратительно! Если ты говоришь сделали шоу,то почему они даже в 20-ку не попали?! 
Melovin достойно бы представил Украину,а Джа побоялась что он победит! Вот и все! А зрители и большая часть Украины именно за него проголосовала!",с Украины,None,None,None,1
221682162.0,2352951.0,"Парень с Израиля норм, скатился;(",с Израиля,Баку,None,Азербайджан,2
52103358.0,2353630.0,"[id257044576|Маша], а еще в город Фатима приехал с Ватикана папа Франциск",с Ватикана,Coimbra,None,Португалия,1
146896343.0,2355727.0,"[id23887581|Альбина], возможно с Лазаревым я и соглашусь, хоть я и с Украины, но в этом году, простите, чистая победа Португалии",с Украины,Киев,None,Украина,1
12162803.0,2356613.0,"[id104286959|Николай], значит любой композитор с Португалии смог бы спеть , не хуже чем он. И как тебе сейчас победитель? 😃",с Португалии,Химки,22,Россия,2
139616471.0,2356639.0,"[id89219038|Анжелика], она сома с Украины",с Украины,Москва,33,Россия,2
12162803.0,2356764.0,"[id89219038|Анжелика], разве нет? Болгария 2 место, но парень с Москвы. А если учесть , что он спел лучше Португалии , то Россия на 1 месте",с Москвы,Химки,22,Россия,2
327479871.0,2356779.0,"[id12162803|Евгений], во класс, Россия победила! Блииин, стойте, но Армянинка то тоже с России судя по вашей ""логической"" цепочке... значит вычисляем среднестатистическое  место... 18+1=19
19/2=9,5
Россия на 9,5 месте и это учитывая, что мы даже не участвовали! Во Юлька Самойлова расстроится😢 но это же круто, еще ни одна страна так не участвовала не участвовавши🤔 хотя постойте... Александр Рыбак, вот хитрец был то, а) за целых три страны отпахал, мужик👍",с России,Москва,24,Россия,1
12162803.0,2356792.0,"[id327479871|Анастасия], ты глупая? Болгарин ученик Билана , пел в конкурсе голос дети на 1 канале, живёт в Москве , у него даже мобильный с кодом 916, а ты болей дальше за дцп с Португалии",с Португалии,Химки,22,Россия,2
327479871.0,2356797.0,"[id12162803|Евгений], ну че я глупая то сразу, тетка с Армении тоже в голосе выступала, в команде Пелагии вон была, нормальная такая, че вы обзываетесь то сразууу😭😭😭",с Армении,Москва,24,Россия,1
12162803.0,2356884.0,"[id327479871|Анастасия], так ты ж с Питера теперь 🙄",с Питера,Химки,22,Россия,2
345902013.0,2357955.0,"[id12131487|Александр], так то это пранкер с Украины",с Украины,Rīga,20,Латвия,1
345902013.0,2358041.0,"[id19674115|Захар], он с Украины ☺",с Украины,Rīga,20,Латвия,1
302191069.0,2358716.0,как можно было выбрать эту убогую песню с португалии что у людей со вкусом,с португалии,Днепропетровск (Днепр),26,Украина,2
408455801.0,2361994.0,"и как не крути я не могу сказать что в Россие безжалостные люди ибо, даже сегодня на телеканале СТБ караоке на майдане. там приехала девушка с Москвы со своим мужем она увидела что собирают деньги на озброеные сил Украины. и она подойшла и сказала: я услышала что вы собираете деньги раниному парню. я с мужем хочу тоже помочь и дала 800 грн. как не как а есть в россие хорошие люди которые помогут😅🙈",с Москвы,None,None,None,1
274846249.0,2364302.0,"Честно сказать, за Болгарию не болел и даже песня не особо зацепила, но меня так сильно зацепил этот семнадцатилетний Кристиан, и особенно когда я узнал что он ещё и с России, я был очень горд. Он ещё раз доказал что  Россия могучая и что всегда победа за нами, лично для нас, он подарил победу! Кристиан, спасибо! ❤",с России,None,None,Россия,2
195287535.0,2366530.0,"а новый победитель чисто на жалости победил - а Болгарину не дали первое место потому что он Русский с Москвы, но он для меня победитель - хорошо сработали наши - украинцев вертим как хотим :)",с Москвы,Москва,115,Россия,2
257306593.0,2366622.0,"[id403722016|Мятный], ну он так то с Украины вот вам и повод )",с Украины,None,None,Азербайджан,1
195287535.0,2367149.0,"[id274610028|Паша], ну я нормально ) не ввел бы себя так в чужой социальной сети так как тут многие украинцы пишут против России что то, это же проигрышная позиция у гостей с украины 😉",с украины,Москва,115,Россия,2
274610028.0,2367165.0,"[id405848422|Ольга], он с Азербайджана,какие запятые?",с Азербайджана,None,None,Украина,2
89219038.0,2367582.0,"Господа с Украины! Сегодня Порошенко подписал указ о запрещении доступа к Яндексу, Вконтакте, Одноклассники и Mail.ru. Прошу подтвердить эту информацию.",с Украины,Stockholm,None,Швеция,1
355112518.0,2369001.0,"[id89219038|Анжелика], сфотографирована и снята.А ты думаешь почему Путин засекретил информацию о потерях солдат в мирное время, а  крематории с России привезли шашлыки делать.И кто на фотке,которую я тебе скинул? Насчет Крыма,ты побольше трупов хочешь? Поляжет не один десяток тысяч.",с России,None,None,Украина,2
223020156.0,2372877.0,"[id218753822|Анатолій], условие было такое, не отправлять участника, который находится в черном списке... Если бы они хотели устроить провокацию, они бы объявили участника раньше, когда еще не начался завоз оборудования, и была бы возможность перенести конкурс с Украины...В евс хотели его перенести, но когда было принято данное решение, в Украину завезли уже оборудование, и перенос конкурса сделал бы больше убытков, чем неучастие России... Потом еще повторюсь неоднократно очень много артистов после Крыма гастролировали по Украине, и Украина так же пообещала обойтись без скандалов в сторону России. А Самойлова на тот момент вообще была мало популярной...И большая часть российских еврофанов в первые о ней слышали, не говоря уже и про другие страны... Сам кремль к этому отношения не имеет, а выбрали её композиторы с первого канала...И многие не могли подумать что её не пустят, так как Украине ссориться с Европой невыгодно... Тут причина в другом... Все знают, то что на Украине много националистов в последнее время, и нашлось бы много придурков, которые выкрикивали бы нецензурную брань в её сторону,  начали в неё швырять какими либо предметами, или испортили бы российский флаги, который бы нес какой-то фанат ... Это еще меньше выгоды делать перед глазами Европы",с Украины,None,None,Россия,2
